Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1633899600.0 1.0 84 118 174 NA NA NA NA NA NA 259 229 489 NA NA NA NA NA NA 1634 403 1016 NA NA NA NA NA NA 2799 1024 2308 NA NA NA NA NA NA
1633899600.0 10.0 NA 149 289 0 NA NA NA NA NA NA 287 611 0 NA NA NA NA NA NA 1894 3165 475 NA NA NA NA NA NA 1374 3876 985 NA NA NA NA NA
1633899600.0 1000.0 NA 269 137 0 65 NA NA NA NA NA 496 295 0 156 NA NA NA NA NA 2789 1154 376 376 NA NA NA NA NA 2830 1969 738 1016 NA NA NA NA
1633899600.0 10001.0 NA 221 434 0 79 158 NA NA NA NA 450 897 0 196 323 NA NA NA NA 2735 1726 506 365 886 NA NA NA NA 2382 3261 2134 976 1593 NA NA NA
1633899600.0 10002.0 NA 217 438 0 79 174 NA NA NA NA 432 891 0 195 344 NA NA NA NA 2735 1731 498 383 977 NA NA NA NA 2223 3434 915 1455 1727 NA NA NA
1633899600.0 10003.0 NA 221 442 0 80 173 NA NA NA NA 429 884 0 195 348 NA NA NA NA 2900 1860 535 399 1027 NA NA NA NA 1997 2976 1439 1485 2097 NA NA NA
1633899600.0 10004.0 NA 222 437 0 80 150 NA NA NA NA 421 897 0 194 292 NA NA NA NA 2667 1704 491 370 871 NA NA NA NA 2120 2694 881 1013 1598 NA NA NA
1633899600.0 10005.0 NA 215 438 0 79 171 NA NA NA NA 430 916 0 196 350 NA NA NA NA 2729 1714 496 384 937 NA NA NA NA 2172 2519 1109 1438 1916 NA NA NA
1633899600.0 10006.0 NA 223 429 0 76 141 NA NA NA NA 430 869 0 185 288 NA NA NA NA 2681 1680 492 362 838 NA NA NA NA 1366 3905 856 912 1125 NA NA NA
1633899600.0 10007.0 NA 222 433 0 106 157 NA NA NA NA 439 903 0 269 311 NA NA NA NA 2766 1728 512 541 899 NA NA NA NA 2027 3354 1916 1484 2254 NA NA NA
1633899600.0 10008.0 NA 227 433 0 107 170 NA NA NA NA 453 869 0 267 346 NA NA NA NA 2909 1825 548 554 1065 NA NA NA NA 2201 3709 1209 1043 3212 NA NA NA
