Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1634072400.0 1.0 85 112 179 NA NA NA NA NA NA 255 235 470 NA NA NA NA NA NA 1522 398 1017 NA NA NA NA NA NA 1833 923 2063 NA NA NA NA NA NA
1634072400.0 10.0 NA 144 296 0 NA NA NA NA NA NA 280 635 0 NA NA NA NA NA NA 1968 3262 488 NA NA NA NA NA NA 1486 3749 945 NA NA NA NA NA
1634072400.0 1000.0 NA 272 136 0 53 NA NA NA NA NA 496 302 0 155 NA NA NA NA NA 2868 1173 379 377 NA NA NA NA NA 3853 2503 1178 512 NA NA NA NA
1634072400.0 10001.0 NA 223 438 0 79 148 NA NA NA NA 456 871 0 193 288 NA NA NA NA 2681 1682 491 375 881 NA NA NA NA 2067 2646 1811 2960 1227 NA NA NA
1634072400.0 10002.0 NA 218 439 0 80 174 NA NA NA NA 430 903 0 196 347 NA NA NA NA 2781 1763 519 385 1014 NA NA NA NA 1715 2877 1445 1262 1477 NA NA NA
1634072400.0 10003.0 NA 226 441 0 79 173 NA NA NA NA 425 905 0 191 347 NA NA NA NA 2655 1724 494 366 966 NA NA NA NA 2769 2511 1180 1189 1744 NA NA NA
1634072400.0 10004.0 NA 227 432 0 80 162 NA NA NA NA 428 914 0 193 307 NA NA NA NA 2779 1737 502 380 907 NA NA NA NA 2153 3330 938 1105 2305 NA NA NA
1634072400.0 10005.0 NA 221 437 0 83 172 NA NA NA NA 431 885 0 194 343 NA NA NA NA 2738 1762 507 391 976 NA NA NA NA 1476 2931 888 1282 2297 NA NA NA
1634072400.0 10006.0 NA 222 428 0 76 141 NA NA NA NA 430 887 0 186 289 NA NA NA NA 2790 1711 500 377 858 NA NA NA NA 1789 3349 718 1290 2256 NA NA NA
1634072400.0 10007.0 NA 227 429 0 106 155 NA NA NA NA 440 872 0 268 319 NA NA NA NA 2659 1695 489 543 884 NA NA NA NA 2287 2383 1037 3243 2439 NA NA NA
1634072400.0 10008.0 NA 225 437 0 110 170 NA NA NA NA 436 884 0 270 345 NA NA NA NA 2679 1691 499 526 940 NA NA NA NA 1500 4841 875 1048 2389 NA NA NA
1634072400.0 10009.0 NA 228 441 0 107 177 NA NA NA NA 447 896 0 270 349 NA NA NA NA 2795 1822 514 553 962 NA NA NA NA 1459 3323 998 2121 1390 NA NA NA
1634072400.0 1001.0 NA 258 116 0 0 0 0 0 0 NA 442 227 0 0 0 0 0 0 NA 2429 535 110 90 124 275 135 269 NA 3074 1189 561 473 733 445 267 365
1634072400.0 1001.2 NA 502 142 0 NA NA NA NA NA NA 913 316 0 NA NA NA NA NA NA 14661 1582 128 NA NA NA NA NA NA 7528 1601 415 NA NA NA NA NA
1634072400.0 1002.0 NA 273 71 NA NA NA NA NA NA NA 598 166 NA NA NA NA NA NA NA 2806 357 NA NA NA NA NA NA NA 5746 324 NA NA NA NA NA NA
1634072400.0 10023.0 NA 219 430 0 79 142 NA NA NA NA 433 912 0 186 288 NA NA NA NA 2777 1725 505 376 912 NA NA NA NA 2300 2365 903 962 2089 NA NA NA
1634072400.0 10024.0 NA 234 455 0 107 176 NA NA NA NA 454 918 0 269 347 NA NA NA NA 2723 1951 520 533 945 NA NA NA NA 1889 3212 921 1363 2521 NA NA NA
1634072400.0 10024.1 NA 233 456 0 NA NA NA NA NA NA 437 917 0 NA NA NA NA NA NA 2908 2072 541 NA NA NA NA NA NA 1460 2717 806 NA NA NA NA NA
1634072400.0 10024.2 NA 235 455 0 NA NA NA NA NA NA 445 924 0 NA NA NA NA NA NA 2937 2058 545 NA NA NA NA NA NA 1219 2807 817 NA NA NA NA NA
