Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634421600.0 1.0 83 117 189 NA NA NA 244 237 666 NA NA NA 1420 401 1200 NA NA NA 1514 1077 1712 NA NA NA
1634421600.0 10001.0 NA 223 442 0 79 155 NA 418 925 0 195 327 NA 2651 1886 604 362 825 NA 1457 3433 810 1289 2159
1634421600.0 10002.0 NA 223 440 0 78 169 NA 452 917 0 195 351 NA 2627 1879 624 362 847 NA 2181 2776 1383 816 1241
1634421600.0 10004.0 NA 223 439 0 80 147 NA 423 954 0 190 289 NA 2630 1899 604 369 800 NA 1558 3171 787 1618 1940
1634421600.0 10005.0 NA 223 439 0 90 170 NA 461 979 0 194 353 NA 2650 1877 624 363 868 NA 2183 2644 1025 1106 1845
1634421600.0 10006.0 NA 223 439 0 76 138 NA 424 917 0 185 288 NA 2640 1828 621 362 772 NA 1434 3301 1052 1451 1188
1634421600.0 10007.0 NA 225 437 0 107 150 NA 429 976 0 273 312 NA 2699 1896 629 511 827 NA 2185 3304 1534 958 1457
1634421600.0 10023.0 NA 225 436 0 76 141 NA 432 973 0 184 302 NA 2664 1877 627 353 813 NA 1650 2922 1015 913 1336
1634421600.0 10024.0 NA 231 459 0 108 173 NA 438 1021 0 270 341 NA 2738 2137 652 520 892 NA 1803 3989 1873 1203 1918
1634421600.0 10042.0 NA 232 442 0 108 168 NA 461 987 0 273 350 NA 2648 1945 645 519 828 NA 1301 4342 1716 1203 1430
1634421600.0 10224.15 NA 399 679 0 201 NA NA 631 1169 0 473 NA NA 4691 3903 663 939 NA NA 2558 4197 1141 2212 NA
1634421600.0 103.0 68 110 268 NA NA NA 195 227 663 NA NA NA 656 278 1516 NA NA NA 2122 1619 3235 NA NA NA
1634421600.0 106.0 59 0 0 NA NA NA 179 0 0 NA NA NA 586 167 1462 NA NA NA 1454 887 2151 NA NA NA
1634421600.0 107.0 84 121 278 NA NA NA 244 237 681 NA NA NA 1770 417 1698 NA NA NA 1665 1303 2751 NA NA NA
1634421600.0 108.0 86 122 279 NA NA NA 254 232 740 NA NA NA 1950 427 1719 NA NA NA 1993 1726 3364 NA NA NA
1634421600.0 10802.0 NA 214 434 0 79 176 NA 418 991 0 194 344 NA 2503 1916 635 371 860 NA 1369 3949 1017 1551 1824
1634421600.0 10804.0 NA 215 432 0 76 166 NA 419 916 0 191 346 NA 2483 1912 625 354 848 NA 1426 3269 1589 962 1486
1634421600.0 10805.0 NA 213 437 0 76 174 NA 410 941 0 191 348 NA 2506 1887 617 355 856 NA 2009 2876 1013 997 1836
1634421600.0 10806.0 NA 215 426 0 76 141 NA 419 941 0 190 300 NA 2524 1819 622 366 786 NA 1335 2786 1107 1395 1843
1634421600.0 10807.0 NA 219 430 0 106 144 NA 404 967 0 265 288 NA 2548 1916 621 521 794 NA 1313 3125 1443 1161 1690
1634421600.0 10823.0 NA 212 437 0 78 142 NA 418 976 0 194 302 NA 2523 1863 634 361 780 NA 1509 3388 1196 1171 1120
1634421600.0 10824.8 NA 226 448 0 108 177 NA 429 873 0 262 354 NA 2612 2109 660 527 894 NA 1473 3692 1335 1252 1598
1634421600.0 10825.0 NA 219 441 0 79 175 NA 426 834 0 194 349 NA 2567 1961 643 363 855 NA 1550 3151 1462 1236 1264
1634421600.0 10826.0 NA 231 450 0 80 176 NA 432 949 0 194 351 NA 2608 2230 643 375 843 NA 1715 3416 1008 1569 1608
1634421600.0 10859.0 NA 237 452 0 81 178 NA 431 1028 0 194 346 NA 2640 2858 661 380 904 NA 1832 4452 2014 1162 1671
1634421600.0 10871.0 NA 228 443 0 80 181 NA 425 892 0 200 346 NA 2569 2158 659 373 907 NA 1704 3391 1607 1086 1961
1634421600.0 109.0 87 124 275 NA NA NA 247 248 688 NA NA NA 2342 436 1753 NA NA NA 2089 1305 3396 NA NA NA
1634421600.0 11.0 NA 122 293 0 70 NA NA 255 637 0 166 NA NA 1495 1851 545 310 NA NA 1039 3519 891 957 NA
1634421600.0 110.0 66 122 270 NA NA NA 183 232 690 NA NA NA 583 375 1587 NA NA NA 1149 856 2680 NA NA NA
1634421600.0 111.0 84 120 270 NA NA NA 235 236 708 NA NA NA 1245 373 1737 NA NA NA 2117 1684 2609 NA NA NA
1634421600.0 112.0 84 121 271 NA NA NA 245 238 759 NA NA NA 1518 415 1634 NA NA NA 1819 1366 3145 NA NA NA
1634421600.0 11224.0 NA 184 424 0 NA NA NA 352 891 0 NA NA NA 1032 2005 646 NA NA NA 1370 2325 879 NA NA
1634421600.0 11224.6 NA 189 429 0 NA NA NA 367 900 0 NA NA NA 1045 2037 658 NA NA NA 1336 4528 1244 NA NA
1634421600.0 113.0 92 116 280 NA NA NA 248 241 701 NA NA NA 1609 411 1660 NA NA NA 2049 533 3243 NA NA NA
1634421600.0 114.0 88 123 274 NA NA NA 244 242 695 NA NA NA 1712 422 1651 NA NA NA 2442 1262 2954 NA NA NA
1634421600.0 115.0 85 119 275 NA NA NA 247 231 698 NA NA NA 2000 437 1700 NA NA NA 2963 1094 2733 NA NA NA
1634421600.0 116.0 91 123 274 NA NA NA 251 239 741 NA NA NA 1959 429 1726 NA NA NA 1693 743 3290 NA NA NA
1634421600.0 11634.7 NA 293 524 0 NA NA NA 511 963 0 NA NA NA 2030 2698 943 NA NA NA 3135 3226 1650 NA NA
1634421600.0 11640.0 NA 266 506 0 90 NA NA 500 967 0 201 NA NA 2048 2610 988 970 NA NA 3855 5475 1469 1491 NA
1634421600.0 117.0 85 129 280 NA NA NA 247 240 686 NA NA NA 2116 431 1749 NA NA NA 1534 1081 2447 NA NA NA
1634421600.0 11723.17 NA 302 541 0 NA NA NA 512 980 0 NA NA NA 2150 3161 963 NA NA NA 3670 3887 1475 NA NA
1634421600.0 11725.0 NA 273 514 0 89 NA NA 492 906 0 201 NA NA 2032 2674 1031 961 NA NA 3665 5121 2055 1430 NA
1634421600.0 118.0 88 124 283 NA NA NA 250 249 689 NA NA NA 2623 449 1787 NA NA NA 1599 976 2779 NA NA NA
1634421600.0 119.0 86 121 276 NA NA NA 244 237 693 NA NA NA 1367 398 1667 NA NA NA 1630 659 2678 NA NA NA
1634421600.0 120.0 64 116 263 NA NA NA 198 233 687 NA NA NA 521 377 1556 NA NA NA 1311 1095 2570 NA NA NA
1634421600.0 12034.0 NA 294 530 0 NA NA NA 530 929 0 NA NA NA 2125 2749 954 NA NA NA 3211 4298 1711 NA NA
1634421600.0 121.0 91 121 282 NA NA NA 247 249 695 NA NA NA 3010 495 1994 NA NA NA 2125 933 2773 NA NA NA
1634421600.0 122.0 67 112 271 NA NA NA 194 228 686 NA NA NA 625 282 1530 NA NA NA 1830 1197 3054 NA NA NA
1634421600.0 125.0 88 119 270 NA NA NA 247 234 699 NA NA NA 1991 452 1774 NA NA NA 2987 1263 2559 NA NA NA
1634421600.0 126.0 65 117 266 NA NA NA 203 236 694 NA NA NA 1041 383 1608 NA NA NA 1241 919 2691 NA NA NA
1634421600.0 127.0 65 115 266 NA NA NA 184 232 700 NA NA NA 840 402 1743 NA NA NA 1435 900 2927 NA NA NA
1634421600.0 128.0 63 116 265 NA NA NA 180 228 689 NA NA NA 500 376 1541 NA NA NA 1141 771 2830 NA NA NA
1634421600.0 129.0 64 115 264 NA NA NA 182 234 676 NA NA NA 539 403 1669 NA NA NA 1271 753 2436 NA NA NA
1634421600.0 130.0 64 114 268 NA NA NA 183 232 694 NA NA NA 586 408 1722 NA NA NA 2035 1528 3196 NA NA NA
1634421600.0 131.0 65 114 268 NA NA NA 185 233 686 NA NA NA 903 408 1725 NA NA NA 1517 741 2669 NA NA NA
1634421600.0 1311.0 NA 158 336 0 65 NA NA 356 669 0 165 NA NA 1290 1393 505 309 NA NA 1055 1941 770 703 NA
1634421600.0 1317.0 NA 154 324 0 170 NA NA 373 695 0 348 NA NA 1273 1638 441 834 NA NA 1011 2732 1105 1176 NA
1634421600.0 1318.0 NA 160 318 0 146 NA NA 372 755 0 303 NA NA 1282 1634 437 784 NA NA 1291 2627 1180 1217 NA
1634421600.0 132.0 81 123 279 NA NA NA 240 239 700 NA NA NA 2084 433 1732 NA NA NA 1843 785 2415 NA NA NA
1634421600.0 1320.0 NA 157 318 0 149 NA NA 378 755 0 320 NA NA 1273 1656 433 789 NA NA 1839 3725 640 1324 NA
1634421600.0 1321.0 NA 156 321 0 168 NA NA 372 718 0 346 NA NA 1290 1661 456 806 NA NA 1455 3088 1206 1656 NA
1634421600.0 1322.0 NA 157 322 0 167 NA NA 387 762 0 344 NA NA 1244 1707 440 840 NA NA 1233 3453 1111 1303 NA
1634421600.0 1325.0 NA 168 335 0 67 173 NA 375 695 0 168 347 NA 1337 1820 470 329 845 NA 2084 2959 683 1045 1277
1634421600.0 1325.6 NA 199 NA NA NA NA NA 474 NA NA NA NA NA 3811 NA NA NA NA NA 4170 NA NA NA NA
1634421600.0 1325.61 NA 190 NA NA NA NA NA 450 NA NA NA NA NA 3279 NA NA NA NA NA 2732 NA NA NA NA
1634421600.0 1325.9 NA 202 333 0 72 NA NA 409 776 0 169 NA NA 1415 1837 463 328 NA NA 933 3414 1010 849 NA
1634421600.0 1325.91 NA 196 335 0 67 NA NA 402 767 0 176 NA NA 1431 1842 465 336 NA NA 1181 2640 784 1662 NA
1634421600.0 1329.0 NA 159 330 0 171 NA NA 373 705 0 344 NA NA 1299 1695 464 877 NA NA 1339 2751 1144 1354 NA
1634421600.0 133.0 93 125 285 NA NA NA 245 243 703 NA NA NA 2851 442 1890 NA NA NA 1880 1141 2716 NA NA NA
1634421600.0 1330.0 NA 156 361 0 173 NA NA 379 722 0 339 NA NA 1320 1805 478 866 NA NA 1274 3124 1402 1299 NA
1634421600.0 1331.0 NA 157 330 0 172 NA NA 380 708 0 365 NA NA 1333 1717 448 864 NA NA 1499 3578 896 1306 NA
1634421600.0 1338.0 NA 166 331 0 177 NA NA 380 701 0 345 NA NA 1298 1846 470 841 NA NA 1143 3594 1311 1826 NA
1634421600.0 136.735 NA 101 289 0 NA NA NA 225 697 0 NA NA NA 613 2314 330 NA NA NA 1373 4305 526 NA NA
1634421600.0 136.785 NA 129 505 0 NA NA NA 235 1120 0 NA NA NA 664 16969 510 NA NA NA 821 7926 866 NA NA
1634421600.0 136.786 NA 131 496 0 NA NA NA 233 1080 0 NA NA NA 549 16134 510 NA NA NA 846 6373 897 NA NA
1634421600.0 136.818 NA 134 495 0 NA NA NA 241 989 0 NA NA NA 694 17041 518 NA NA NA 904 7346 1177 NA NA
1634421600.0 136.822 NA 132 489 0 NA NA NA 236 1063 0 NA NA NA 584 16378 511 NA NA NA 878 7060 941 NA NA
1634421600.0 136.852 NA 132 493 0 NA NA NA 235 1152 0 NA NA NA 566 16056 508 NA NA NA 905 7589 797 NA NA
1634421600.0 136.875 NA 133 487 0 NA NA NA 246 1096 0 NA NA NA 692 16147 525 NA NA NA 905 7773 1362 NA NA
1634421600.0 136.887 NA 125 488 0 NA NA NA 246 1095 0 NA NA NA 657 15578 517 NA NA NA 1196 6792 1339 NA NA
1634421600.0 136.893 NA 132 500 0 NA NA NA 242 1030 0 NA NA NA 705 16780 509 NA NA NA 904 8080 731 NA NA
1634421600.0 136.896 NA 132 495 0 NA NA NA 254 1023 0 NA NA NA 685 16079 519 NA NA NA 905 7289 1189 NA NA
1634421600.0 13992502.0 NA 337 551 0 NA NA NA 588 1052 0 NA NA NA 3197 3666 483 NA NA NA 2174 5190 863 NA NA
1634421600.0 144.6 NA 274 NA NA NA NA NA 688 NA NA NA NA NA 2742 NA NA NA NA NA 4701 NA NA NA NA
1634421600.0 149.0 68 195 435 0 NA NA 184 349 955 0 NA NA 861 1451 1859 627 NA NA 1412 1515 3890 878 NA NA
1634421600.0 158.2 NA 228 446 0 NA NA NA 453 836 0 NA NA NA 1164 1987 641 NA NA NA 1934 4049 883 NA NA
1634421600.0 159.1 72 156 418 0 NA NA 186 298 847 0 NA NA 786 570 1636 620 NA NA 1362 868 3560 892 NA NA
1634421600.0 159.2 74 157 406 0 NA NA 187 298 820 0 NA NA 855 574 1629 621 NA NA 1374 989 3727 958 NA NA
1634421600.0 159.3 74 160 398 0 NA NA 185 298 834 0 NA NA 709 582 1618 624 NA NA 1437 998 2292 913 NA NA
1634421600.0 159.4 77 157 405 0 NA NA 185 301 779 0 NA NA 840 570 1619 627 NA NA 1271 1434 2289 1027 NA NA
1634421600.0 17.0 NA 121 269 0 NA NA NA 247 734 0 NA NA NA 1382 2187 450 NA NA NA 1149 4833 802 NA NA
1634421600.0 2.0 91 126 202 NA NA NA 247 234 608 NA NA NA 3033 472 1405 NA NA NA 2174 1141 2075 NA NA NA
1634421600.0 202.0 NA 180 343 0 NA NA NA 339 777 0 NA NA NA 798 2336 479 NA NA NA 1441 3264 706 NA NA
1634421600.0 205.0 NA 183 343 0 NA NA NA 337 769 0 NA NA NA 776 2206 469 NA NA NA 1347 4637 709 NA NA
1634421600.0 23234.0 NA 321 423 0 NA NA NA 573 781 0 NA NA NA 1891 2885 601 NA NA NA 1623 3001 1501 NA NA
1634421600.0 23234.9 NA 321 418 0 NA NA NA 586 785 0 NA NA NA 1912 2918 583 NA NA NA 1619 5902 1015 NA NA
1634421600.0 23461.97 891 NA NA NA NA NA 1499 NA NA NA NA NA 9966 NA NA NA NA NA 5594 NA NA NA NA NA
1634421600.0 25.0 NA 143 305 0 69 NA NA 290 725 0 174 NA NA 2098 4302 521 349 NA NA 1526 4238 923 993 NA
1634421600.0 25202.15 NA 342 552 0 197 NA NA 608 1031 0 458 NA NA 3118 3505 485 926 NA NA 2272 4059 1058 2237 NA
1634421600.0 25402.17 1112 0 140 NA NA NA 1537 0 334 NA NA NA 6490 396 680 NA NA NA 3672 773 1275 NA NA NA
1634421600.0 25407.17 1067 0 126 NA NA NA 1505 0 328 NA NA NA 5200 390 615 NA NA NA 3331 1259 964 NA NA NA
1634421600.0 280.0 83 119 266 0 NA NA 314 241 688 0 NA NA 2000 408 1622 460 NA NA 1594 1020 2033 678 NA NA
1634421600.0 29.0 NA 136 297 0 NA NA NA 272 740 0 NA NA NA 1725 2849 498 NA NA NA 1949 4221 958 NA NA
1634421600.0 3.0 82 123 201 NA NA NA 239 233 661 NA NA NA 4009 341 1406 NA NA NA 2865 750 2665 NA NA NA
1634421600.0 30.0 NA 139 288 0 NA NA NA 277 738 0 NA NA NA 1782 2894 517 NA NA NA 2063 4982 834 NA NA
1634421600.0 300.0 69 185 475 0 NA NA 208 376 904 0 NA NA 647 889 2070 660 NA NA 1833 1529 2751 908 NA NA
1634421600.0 301.0 66 186 476 0 NA NA 207 402 886 0 NA NA 808 908 2093 660 NA NA 1935 1744 2662 945 NA NA
1634421600.0 302.0 67 191 477 0 NA NA 205 394 879 0 NA NA 723 924 2066 664 NA NA 2074 1460 3724 904 NA NA
1634421600.0 31.0 NA 146 290 0 NA NA NA 268 697 0 NA NA NA 1756 2667 484 NA NA NA 1348 2936 668 NA NA
1634421600.0 310.0 73 184 442 0 NA NA 203 336 912 0 NA NA 644 649 1766 646 NA NA 1265 1073 3535 1171 NA NA
1634421600.0 311.0 75 182 429 0 NA NA 203 331 850 0 NA NA 820 638 1756 635 NA NA 1524 1233 2700 1087 NA NA
1634421600.0 312.0 75 182 432 0 NA NA 195 335 866 0 NA NA 687 659 1732 639 NA NA 1218 1153 2516 1151 NA NA
