Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634634000.0 116.0 90 123 275 NA NA NA 251 240 692 NA NA NA 1956 428 1711 NA NA NA 2446 1415 3378 NA NA NA
1634634000.0 11601.0 NA 263 506 0 91 NA NA 486 956 0 200 NA NA 1852 2451 883 892 NA NA 3400 4387 1305 1144 NA
1634634000.0 11602.0 NA 272 508 0 90 NA NA 516 969 0 205 NA NA 1897 2474 882 914 NA NA 3780 4898 1164 1481 NA
1634634000.0 11603.0 NA 273 516 0 88 NA NA 481 980 0 209 NA NA 1930 2488 908 952 NA NA 2764 4417 1371 1581 NA
1634634000.0 11604.0 NA 261 508 0 90 NA NA 502 968 0 199 NA NA 1876 2400 886 905 NA NA 3784 4812 1377 1321 NA
1634634000.0 11605.0 NA 263 505 0 90 NA NA 479 968 0 199 NA NA 1883 2436 886 892 NA NA 2797 4657 1528 2237 NA
1634634000.0 11606.0 NA 261 504 0 85 NA NA 502 934 0 207 NA NA 1861 2415 882 889 NA NA 2648 4773 1288 1203 NA
1634634000.0 11607.0 NA 269 508 0 109 NA NA 493 970 0 247 NA NA 1898 2436 902 976 NA NA 4241 4105 1640 1537 NA
1634634000.0 11608.0 NA 273 515 0 108 NA NA 504 946 0 255 NA NA 1911 2469 902 1035 NA NA 3141 4153 1428 1650 NA
1634634000.0 11609.0 NA 273 510 0 108 NA NA 495 1012 0 242 NA NA 1945 2542 881 978 NA NA 3622 4705 1151 1241 NA
1634634000.0 11630.0 NA 301 526 0 91 NA NA 535 933 0 208 NA NA 2158 3306 955 974 NA NA 3199 4556 1959 1995 NA
1634634000.0 11634.0 NA 290 530 0 110 NA NA 518 972 0 254 NA NA 2027 2727 955 980 NA NA 3818 4257 1590 1399 NA
1634634000.0 11634.24 NA 211 473 0 87 NA NA 403 931 0 190 NA NA 1256 2243 884 851 NA NA 1901 2836 1345 2325 NA
1634634000.0 11634.5 NA 294 112 0 NA NA NA 527 308 0 NA NA NA 2022 854 268 NA NA NA 3226 1860 497 NA NA
1634634000.0 11634.501 NA 294 122 0 NA NA NA 512 311 0 NA NA NA 1977 811 280 NA NA NA 2286 1544 515 NA NA
1634634000.0 11634.7 NA 293 528 0 NA NA NA 502 969 0 NA NA NA 2014 2703 934 NA NA NA 2863 4445 1749 NA NA
1634634000.0 11634.91 NA 292 522 0 109 NA NA 510 986 0 246 NA NA 2010 2721 963 1043 NA NA 3765 5970 2029 1626 NA
1634634000.0 11640.0 NA 266 512 0 89 NA NA 494 904 0 207 NA NA 1870 2438 907 924 NA NA 3626 4752 1575 1459 NA
1634634000.0 11643.0 NA 283 527 0 91 NA NA 504 1011 0 202 NA NA 2021 2634 911 905 NA NA 2858 4530 1190 1050 NA
1634634000.0 11646.0 NA 276 519 0 89 NA NA 492 992 0 205 NA NA 1984 2530 926 906 NA NA 2798 4427 1559 1445 NA
1634634000.0 11650.0 NA 281 520 0 110 NA NA 502 932 0 253 NA NA 1974 2571 933 1032 NA NA 3117 4370 1333 1983 NA
1634634000.0 11650.501 NA 279 120 0 NA NA NA 501 303 0 NA NA NA 1990 821 280 NA NA NA 2640 1756 448 NA NA
1634634000.0 11650.505 NA 284 117 0 NA NA NA 503 298 0 NA NA NA 1960 794 276 NA NA NA 2409 1957 367 NA NA
1634634000.0 117.0 83 117 282 NA NA NA 248 234 677 NA NA NA 2083 427 1739 NA NA NA 1721 1208 2356 NA NA NA
1634634000.0 11723.17 NA 302 533 0 NA NA NA 560 957 0 NA NA NA 2174 3159 943 NA NA NA 3903 3806 1116 NA NA
1634634000.0 11725.0 NA 276 514 0 88 NA NA 489 986 0 207 NA NA 1902 2498 932 922 NA NA 3125 4133 1892 1370 NA
