Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1633816800.0 1030.0 NA 176 48 0 NA NA NA NA 300 121 0 NA NA NA NA 7990 258 73 NA NA NA NA 4810 473 222 NA NA NA
1633816800.0 1040.0 NA 373 34 0 NA NA NA NA 515 102 0 NA NA NA NA 12650 185 114 NA NA NA NA 6626 244 142 NA NA NA
1633816800.0 1040.1 NA 69 36 0 NA NA NA NA 176 102 0 NA NA NA NA 387 185 124 NA NA NA NA 1403 818 275 NA NA NA
1633816800.0 10424.0 NA 165 394 0 NA NA NA NA 303 529 0 NA NA NA NA 1122 2290 810 NA NA NA NA 1721 4418 1366 NA NA NA
1633816800.0 105.0 63 102 32 NA NA NA NA 184 202 106 NA NA NA NA 950 469 132 NA NA NA NA 1409 517 221 NA NA NA NA
1633816800.0 106.0 42 0 0 NA NA NA NA 122 0 0 NA NA NA NA 429 238 1488 NA NA NA NA 1111 586 2673 NA NA NA NA
1633816800.0 107.0 73 104 272 NA NA NA NA 181 205 399 NA NA NA NA 1849 510 1795 NA NA NA NA 1407 912 2921 NA NA NA NA
1633816800.0 108.0 71 108 284 NA NA NA NA 183 198 420 NA NA NA NA 2094 529 1907 NA NA NA NA 1560 1663 3388 NA NA NA NA
1633816800.0 10801.0 NA 196 386 0 65 154 NA NA 332 522 0 147 289 NA NA 2304 2102 778 280 827 NA NA 1983 3682 1507 788 1523 NA
1633816800.0 10802.0 NA 196 384 0 64 147 NA NA 342 519 0 147 276 NA NA 2287 2142 791 279 839 NA NA 1627 4077 1307 894 2179 NA
1633816800.0 10803.0 NA 196 392 0 66 148 NA NA 338 538 0 147 275 NA NA 2286 2192 787 282 827 NA NA 1711 4409 1203 608 1740 NA
1633816800.0 10804.0 NA 196 384 0 64 154 NA NA 338 521 0 147 277 NA NA 2282 2124 800 284 837 NA NA 2675 4297 1122 710 1633 NA
1633816800.0 10805.0 NA 196 384 0 64 155 NA NA 329 521 0 147 281 NA NA 2275 2090 782 288 832 NA NA 2754 4041 1627 844 1880 NA
1633816800.0 10806.0 NA 199 384 0 67 127 NA NA 343 525 0 140 254 NA NA 2313 2106 790 278 740 NA NA 2547 2931 2051 594 990 NA
1633816800.0 10807.0 NA 200 383 0 68 150 NA NA 337 519 0 147 280 NA NA 2337 2164 795 285 770 NA NA 1850 3880 1847 991 1371 NA
1633816800.0 10808.0 NA 198 385 0 65 153 NA NA 332 522 0 146 280 NA NA 2324 2144 810 286 838 NA NA 1928 3260 1469 823 1832 NA
1633816800.0 10809.0 NA 200 395 0 65 147 NA NA 339 540 0 147 271 NA NA 2336 2196 799 283 808 NA NA 2129 4479 1337 570 1400 NA
1633816800.0 10823.0 NA 199 383 0 71 125 NA NA 340 519 0 146 251 NA NA 2312 2139 796 282 793 NA NA 1978 4475 1639 912 2013 NA
1633816800.0 10824.0 NA 208 398 0 66 150 NA NA 343 534 0 148 280 NA NA 2431 2381 820 296 838 NA NA 1986 3779 1907 815 1146 NA
1633816800.0 10824.1 NA 209 201 0 NA NA NA NA 344 285 0 NA NA NA NA 2403 939 417 NA NA NA NA 2967 2469 506 NA NA NA
1633816800.0 10824.5 NA 206 78 0 NA NA NA NA 344 157 0 NA NA NA NA 2373 493 156 NA NA NA NA 2634 1421 260 NA NA NA
1633816800.0 10824.501 NA 209 95 0 NA NA NA NA 342 177 0 NA NA NA NA 2378 485 153 NA NA NA NA 3270 911 267 NA NA NA
1633816800.0 10824.502 NA 208 78 0 NA NA NA NA 345 158 0 NA NA NA NA 2379 497 150 NA NA NA NA 1676 1009 263 NA NA NA
1633816800.0 10824.511 NA 209 79 0 NA NA NA NA 350 152 0 NA NA NA NA 2379 413 166 NA NA NA NA 1825 976 258 NA NA NA
1633816800.0 10824.512 NA 203 70 0 NA NA NA NA 342 148 0 NA NA NA NA 2401 395 167 NA NA NA NA 1525 730 277 NA NA NA
1633816800.0 10824.521 NA 208 64 0 NA NA NA NA 343 144 0 NA NA NA NA 2374 387 174 NA NA NA NA 1481 722 283 NA NA NA
1633816800.0 10824.522 NA 204 63 0 NA NA NA NA 345 142 0 NA NA NA NA 2394 366 171 NA NA NA NA 1826 538 279 NA NA NA
1633816800.0 10824.6 NA 211 397 0 66 149 NA NA 349 539 0 149 272 NA NA 2351 2394 814 299 849 NA NA 2839 4896 1826 1376 1171 NA
1633816800.0 10824.8 NA 208 388 0 66 150 NA NA 346 535 0 146 272 NA NA 2395 2432 813 300 816 NA NA 1894 4661 1186 1264 1236 NA
1633816800.0 10825.0 NA 202 391 0 73 148 NA NA 340 524 0 148 278 NA NA 2348 2170 802 289 822 NA NA 2925 3794 1127 817 1107 NA
1633816800.0 10826.0 NA 210 406 0 66 149 NA NA 345 557 0 143 272 NA NA 2427 2557 821 302 853 NA NA 2217 4095 1316 989 1458 NA
1633816800.0 10842.0 NA 201 388 0 65 147 NA NA 340 519 0 143 276 NA NA 2378 2207 811 289 819 NA NA 1790 3161 1237 775 1409 NA
1633816800.0 10842.501 NA 203 83 0 NA NA NA NA 337 157 0 NA NA NA NA 2358 465 153 NA NA NA NA 3098 774 249 NA NA NA
1633816800.0 10842.502 NA 203 78 0 NA NA NA NA 340 157 0 NA NA NA NA 2285 485 151 NA NA NA NA 3125 933 247 NA NA NA
1633816800.0 10859.0 NA 216 416 0 66 150 NA NA 350 563 0 147 276 NA NA 2501 3526 807 301 847 NA NA 2112 4332 1113 559 1677 NA
1633816800.0 10871.0 NA 205 389 0 66 149 NA NA 339 538 0 143 271 NA NA 2329 2294 814 289 836 NA NA 2402 3723 1802 711 1813 NA
1633816800.0 109.0 75 109 285 NA NA NA NA 182 206 419 NA NA NA NA 2473 533 1919 NA NA NA NA 1761 1041 3242 NA NA NA NA
1633816800.0 11.0 NA 110 283 0 60 NA NA NA 252 402 0 142 NA NA NA 1718 1929 632 251 NA NA NA 1501 3305 947 1226 NA NA
1633816800.0 110.0 57 102 269 NA NA NA NA 150 192 395 NA NA NA NA 530 471 1683 NA NA NA NA 1124 2578 3398 NA NA NA NA
