Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634158800.0 1325.0 NA 143 308 0 64 148 NA 278 439 0 145 270 NA 1307 1970 496 249 716 NA 2248 3063 912 587 766
1634158800.0 1325.5161 NA 163 0 NA NA NA NA 324 0 NA NA NA NA 2081 145 NA NA NA NA 3521 214 NA NA NA
1634158800.0 1325.6 NA 188 NA NA NA NA NA 353 NA NA NA NA NA 3645 NA NA NA NA NA 4142 NA NA NA NA
1634158800.0 1325.7 NA 191 0 NA NA NA NA 354 0 NA NA NA NA 3638 146 NA NA NA NA 4119 448 NA NA NA
1634158800.0 1325.9 NA 169 307 0 61 NA NA 310 445 0 144 NA NA 1455 1930 495 253 NA NA 1793 3986 833 681 NA
1634158800.0 1328.0 NA 139 309 0 NA NA NA 280 440 0 NA NA NA 1375 1870 467 NA NA NA 1935 3193 619 NA NA
1634158800.0 133.0 77 108 284 NA NA NA 184 207 430 NA NA NA 3368 573 2147 NA NA NA 2404 1565 2804 NA NA NA
1634158800.0 1330.0 NA 141 347 0 146 NA NA 276 484 0 273 NA NA 1340 1892 486 768 NA NA 1716 2852 673 916 NA
1634158800.0 1331.0 NA 136 299 0 150 NA NA 280 434 0 281 NA NA 1303 1812 486 835 NA NA 1647 3560 765 1416 NA
1634158800.0 1336.0 NA 145 314 0 NA NA NA 279 460 0 NA NA NA 1380 2776 495 NA NA NA 2357 4245 1108 NA NA
1634158800.0 1338.0 NA 143 307 0 147 NA NA 274 442 0 275 NA NA 1374 1946 486 760 NA NA 2106 3572 718 1036 NA
1634158800.0 1339.0 NA 140 317 0 NA NA NA 282 470 0 NA NA NA 1403 2157 473 NA NA NA 1507 2727 518 NA NA
1634158800.0 134.708 NA 41 366 0 NA NA NA 149 495 0 NA NA NA 254 5896 421 NA NA NA 373 4586 3632 NA NA
1634158800.0 134.801 NA 41 353 0 NA NA NA 147 486 0 NA NA NA 297 4710 432 NA NA NA 633 4616 3880 NA NA
1634158800.0 134.808 NA 97 402 0 NA NA NA 222 548 0 NA NA NA 1234 8487 550 NA NA NA 1013 4367 734 NA NA
1634158800.0 134.811 NA 42 369 0 NA NA NA 148 508 0 NA NA NA 280 7425 433 NA NA NA 953 3504 768 NA NA
1634158800.0 134.907 NA 94 388 0 NA NA NA 221 536 0 NA NA NA 1652 6462 488 NA NA NA 2874 6432 733 NA NA
1634158800.0 134.908 NA 105 391 0 NA NA NA 222 538 0 NA NA NA 990 6544 462 NA NA NA 903 5209 3762 NA NA
1634158800.0 134.91 NA 35 348 0 NA NA NA 149 487 0 NA NA NA 273 5351 437 NA NA NA 518 4738 3863 NA NA
1634158800.0 1340.0 NA 135 298 0 NA NA NA 274 429 0 NA NA NA 1345 1763 485 NA NA NA 1840 3607 972 NA NA
1634158800.0 1344.0 NA 137 311 0 NA NA NA 281 458 0 NA NA NA 1336 1897 450 NA NA NA 1903 3232 495 NA NA
1634158800.0 1355.0 NA 142 312 0 NA NA NA 281 457 0 NA NA NA 1370 1933 486 NA NA NA 1800 3399 817 NA NA
1634158800.0 1356.0 73 138 314 0 128 NA 170 238 462 0 239 NA 1592 1338 1813 484 632 NA 2094 2067 3016 820 1356 NA
1634158800.0 136.76 NA 82 386 0 NA NA NA 205 524 0 NA NA NA 790 16997 430 NA NA NA 902 12832 482 NA NA
1634158800.0 136.7611 NA 176 0 NA NA NA NA 340 0 NA NA NA NA 4543 155 NA NA NA NA 5807 933 NA NA NA
1634158800.0 136.764 NA 76 359 0 NA NA NA 203 494 0 NA NA NA 627 16931 406 NA NA NA 815 11176 783 NA NA
1634158800.0 136.78 NA 102 427 0 NA NA NA 230 562 0 NA NA NA 625 15593 514 NA NA NA 776 8295 3902 NA NA
1634158800.0 136.783 NA 102 450 0 NA NA NA 229 597 0 NA NA NA 590 21271 532 NA NA NA 869 9971 723 NA NA
1634158800.0 136.786 NA 111 408 0 NA NA NA 227 540 0 NA NA NA 676 17674 510 NA NA NA 994 8656 768 NA NA
1634158800.0 136.795 NA 102 445 0 NA NA NA 229 585 0 NA NA NA 580 15018 516 NA NA NA 802 8390 1604 NA NA
1634158800.0 136.796 NA 100 429 0 NA NA NA 232 566 0 NA NA NA 565 14313 500 NA NA NA 792 6994 560 NA NA
1634158800.0 136.797 NA 107 413 0 NA NA NA 232 539 0 NA NA NA 695 15484 516 NA NA NA 782 8398 925 NA NA
1634158800.0 136.799 NA 102 503 0 NA NA NA 230 653 0 NA NA NA 678 14147 517 NA NA NA 807 8061 1077 NA NA
1634158800.0 136.803 NA 100 332 0 NA NA NA 236 460 0 NA NA NA 722 3026 459 NA NA NA 537 5218 567 NA NA
1634158800.0 136.807 NA 102 437 0 NA NA NA 231 584 0 NA NA NA 588 15148 494 NA NA NA 1170 12660 2508 NA NA
1634158800.0 136.808 NA 103 455 0 NA NA NA 231 609 0 NA NA NA 586 14789 509 NA NA NA 947 8288 887 NA NA
1634158800.0 136.811 NA 102 494 0 NA NA NA 227 642 0 NA NA NA 629 13578 497 NA NA NA 875 7492 568 NA NA
1634158800.0 136.812 NA 103 452 0 NA NA NA 232 618 0 NA NA NA 577 15759 497 NA NA NA 1050 7982 4046 NA NA
1634158800.0 136.817 NA 102 448 0 NA NA NA 230 595 0 NA NA NA 610 18571 517 NA NA NA 1075 8962 1324 NA NA
1634158800.0 136.827 NA 102 326 0 NA NA NA 235 464 0 NA NA NA 609 3108 455 NA NA NA 1199 4290 7018 NA NA
1634158800.0 136.83 NA 103 454 0 NA NA NA 229 592 0 NA NA NA 824 22760 537 NA NA NA 958 12075 633 NA NA
1634158800.0 136.839 NA 105 325 0 NA NA NA 241 457 0 NA NA NA 680 3188 431 NA NA NA 1751 4512 476 NA NA
1634158800.0 136.841 NA 113 436 0 NA NA NA 233 591 0 NA NA NA 685 16935 498 NA NA NA 994 8894 3721 NA NA
1634158800.0 136.851 NA 103 420 0 NA NA NA 230 558 0 NA NA NA 695 14527 535 NA NA NA 1383 8417 1144 NA NA
1634158800.0 136.854 NA 104 423 0 NA NA NA 231 553 0 NA NA NA 690 15520 497 NA NA NA 843 8674 549 NA NA
1634158800.0 136.855 NA 102 495 0 NA NA NA 227 651 0 NA NA NA 622 14116 501 NA NA NA 1499 8547 560 NA NA
1634158800.0 136.8561 NA 92 337 0 NA NA NA 227 467 0 NA NA NA 397 2800 525 NA NA NA 1289 6157 824 NA NA
1634158800.0 136.857 NA 101 418 0 NA NA NA 229 556 0 NA NA NA 763 14473 514 NA NA NA 904 7506 3749 NA NA
1634158800.0 136.8642 NA 111 477 0 NA NA NA 224 627 0 NA NA NA 648 23468 519 NA NA NA 2147 13258 1120 NA NA
1634158800.0 136.872 NA 95 443 0 NA NA NA 230 577 0 NA NA NA 750 20737 505 NA NA NA 2307 15272 613 NA NA
1634158800.0 136.878 NA 103 445 0 NA NA NA 230 584 0 NA NA NA 714 19782 554 NA NA NA 939 10846 1406 NA NA
1634158800.0 136.881 NA 111 418 0 NA NA NA 244 554 0 NA NA NA 852 16861 521 NA NA NA 1059 15479 4080 NA NA
1634158800.0 136.8861 NA 106 507 0 NA NA NA 237 681 0 NA NA NA 661 16430 611 NA NA NA 2168 11259 974 NA NA
1634158800.0 136.8862 NA 107 482 0 NA NA NA 227 640 0 NA NA NA 597 19181 528 NA NA NA 783 8229 1135 NA NA
1634158800.0 136.891 NA 101 507 0 NA NA NA 227 656 0 NA NA NA 701 17564 538 NA NA NA 1447 9107 721 NA NA
1634158800.0 1361.0 87 140 306 0 NA NA 180 237 437 0 NA NA 4382 1361 1887 496 NA NA 4028 1584 2911 1259 NA NA
1634158800.0 1370.0 22 85 140 303 0 149 122 179 235 441 0 274 63 2345 1320 1857 496 727 243 1609 1653 3314 1104 783
1634158800.0 1370.17 28 67 213 361 0 151 122 155 312 496 0 278 63 2887 2592 2222 719 799 469 2229 2750 4339 2227 1066
1634158800.0 1370.18 25 69 204 364 0 148 122 158 303 500 0 280 64 2626 2456 2203 724 807 306 1549 2336 3693 1935 1276
1634158800.0 139901.0 NA 138 309 0 NA NA NA 273 438 0 NA NA NA 1390 1928 508 NA NA NA 1978 3759 857 NA NA
1634158800.0 139902.0 NA 144 315 0 NA NA NA 271 450 0 NA NA NA 1386 1974 472 NA NA NA 1492 3058 525 NA NA
1634158800.0 140.0 66 111 183 0 NA NA 158 203 282 0 NA NA 2121 559 814 282 NA NA 3110 3859 5454 3793 NA NA
1634158800.0 140.52 NA 246 211 0 NA NA NA 394 315 0 NA NA NA 2035 1718 288 NA NA NA 2576 1836 357 NA NA
1634158800.0 144.6 NA 303 NA NA NA NA NA 459 NA NA NA NA NA 2810 NA NA NA NA NA 4006 NA NA NA NA
1634158800.0 145.0 67 113 185 0 NA NA 151 216 276 0 NA NA 3272 741 821 241 NA NA 2953 1166 1946 1369 NA NA
1634158800.0 148.0 124 273 NA NA NA NA 208 375 NA NA NA NA 13295 3694 NA NA NA NA 19645 3641 NA NA NA NA
1634158800.0 149.0 54 184 342 0 NA NA 138 280 473 0 NA NA 1405 1346 1948 662 NA NA 1526 2101 3444 908 NA NA
1634158800.0 158.1 NA 206 356 0 NA NA NA 353 490 0 NA NA NA 1243 2263 675 NA NA NA 2329 3559 4078 NA NA
1634158800.0 158.3 NA 206 363 0 NA NA NA 362 496 0 NA NA NA 1215 2258 665 NA NA NA 3238 4466 756 NA NA
1634158800.0 159.0 61 140 333 57 0 NA 143 236 471 141 0 NA 2642 775 1929 235 648 NA 2470 879 3162 598 787 NA
1634158800.0 159.1 56 139 330 0 NA NA 131 244 461 0 NA NA 988 983 1824 653 NA NA 1278 1152 2812 734 NA NA
1634158800.0 159.2 53 138 344 0 NA NA 133 239 471 0 NA NA 737 1032 1834 645 NA NA 1151 1314 4348 923 NA NA
1634158800.0 159.3 56 140 340 0 NA NA 131 239 477 0 NA NA 1117 1025 1822 667 NA NA 1596 1361 2750 1447 NA NA
1634158800.0 159.4 58 140 340 0 NA NA 134 244 482 0 NA NA 799 1118 1814 635 NA NA 1574 1819 2853 688 NA NA
1634158800.0 2.0 75 103 195 NA NA NA 180 200 320 NA NA NA 2583 498 1227 NA NA NA 2239 3095 1737 NA NA NA
1634158800.0 200.0 NA 157 328 0 NA NA NA 291 492 0 NA NA NA 934 2366 534 NA NA NA 1822 4474 1277 NA NA
1634158800.0 20034.0 NA 314 600 0 NA NA NA 454 731 0 NA NA NA 1851 2953 599 NA NA NA 1679 4219 1015 NA NA
1634158800.0 2017.11 708 0 130 NA NA NA 847 0 250 NA NA NA 1803 382 713 NA NA NA 2848 765 2388 NA NA NA
1634158800.0 2017.2 653 0 117 NA NA NA 771 0 232 NA NA NA 1445 366 588 NA NA NA 2947 1173 2222 NA NA NA
1634158800.0 2018.1 672 0 125 NA NA NA 815 0 241 NA NA NA 1567 339 583 NA NA NA 2692 401 1406 NA NA NA
1634158800.0 2018.9 653 0 121 NA NA NA 788 0 231 NA NA NA 1423 344 542 NA NA NA 3874 417 681 NA NA NA
1634158800.0 204.0 78 179 339 0 NA NA 186 313 522 0 NA NA 2214 959 2421 539 NA NA 2306 1806 3717 1046 NA NA
1634158800.0 20434.0 NA 445 624 0 NA NA NA 620 765 0 NA NA NA 2372 3166 596 NA NA NA 2940 4649 648 NA NA
1634158800.0 20434.103 NA 464 766 0 NA NA NA 651 914 0 NA NA NA 4968 6343 635 NA NA NA 3998 5874 972 NA NA
1634158800.0 20434.21 NA 435 374 150 NA NA NA 616 514 270 NA NA NA 2318 1487 1061 NA NA NA 2298 2377 2007 NA NA
1634158800.0 20661.97 1845 NA NA NA NA NA 2021 NA NA NA NA NA 11593 NA NA NA NA NA 10008 NA NA NA NA NA
1634158800.0 23234.0 NA 789 636 0 NA NA NA 978 776 0 NA NA NA 3012 3375 621 NA NA NA 3175 4337 1198 NA NA
1634158800.0 23234.1001 803 0 NA NA NA NA 990 0 NA NA NA NA 3901 593 NA NA NA NA 5207 657 NA NA NA NA
1634158800.0 23234.21 NA 780 368 155 NA NA NA 974 508 271 NA NA NA 3004 1594 1078 NA NA NA 3127 2472 1170 NA NA
1634158800.0 23434.1002 1025 221 NA NA NA NA 1206 346 NA NA NA NA 20737 2125 NA NA NA NA 13636 2698 NA NA NA NA
1634158800.0 23434.21 NA 1881 1068 204 NA NA NA 2119 1203 322 NA NA NA 23815 24582 1914 NA NA NA 14446 13247 2204 NA NA
1634158800.0 24.0 NA 123 297 0 NA NA NA 263 437 0 NA NA NA 2330 3838 569 NA NA NA 1480 3543 768 NA NA
1634158800.0 250199.0 325 NA NA NA NA NA 470 NA NA NA NA NA 3688 NA NA NA NA NA 3314 NA NA NA NA NA
1634158800.0 250199.17 339 NA NA NA NA NA 466 NA NA NA NA NA 4020 NA NA NA NA NA 4397 NA NA NA NA NA
1634158800.0 250199.18 429 NA NA NA NA NA 566 NA NA NA NA NA 5344 NA NA NA NA NA 5476 NA NA NA NA NA
1634158800.0 250200.1 76 326 232 NA NA NA 174 473 363 NA NA NA 1648 2947 1914 NA NA NA 1442 3134 1915 NA NA NA
1634158800.0 250203.0 NA 434 381 0 NA NA NA 577 528 0 NA NA NA 12808 3285 528 NA NA NA 7305 3672 2402 NA NA
1634158800.0 250400.0 470 0 123 NA NA NA 646 0 239 NA NA NA 1502 255 577 NA NA NA 4057 341 752 NA NA NA
1634158800.0 250400.17 733 0 125 NA NA NA 919 0 237 NA NA NA 1817 339 581 NA NA NA 3394 484 637 NA NA NA
1634158800.0 250402.181 561 713 0 NA NA NA 695 852 0 NA NA NA 1405 2005 365 NA NA NA 2374 2649 883 NA NA NA
1634158800.0 250403.0 468 0 121 NA NA NA 643 0 231 NA NA NA 1450 274 604 NA NA NA 3021 1244 1782 NA NA NA
1634158800.0 250403.18 720 0 125 NA NA NA 906 0 233 NA NA NA 1853 345 566 NA NA NA 3000 478 603 NA NA NA
1634158800.0 250405.17 730 0 120 NA NA NA 912 0 233 NA NA NA 1758 354 606 NA NA NA 2929 741 925 NA NA NA
1634158800.0 250406.17 705 0 123 NA NA NA 875 0 238 NA NA NA 1482 339 555 NA NA NA 3235 502 1213 NA NA NA
1634158800.0 250407.0 422 0 122 NA NA NA 579 0 229 NA NA NA 1322 230 533 NA NA NA 2056 415 598 NA NA NA
1634158800.0 250407.18 670 0 126 NA NA NA 833 0 237 NA NA NA 1810 352 591 NA NA NA 3565 915 841 NA NA NA
1634158800.0 250408.0 467 0 132 NA NA NA 646 0 254 NA NA NA 1508 265 612 NA NA NA 3113 1058 1012 NA NA NA
1634158800.0 250409.18 728 0 133 NA NA NA 909 0 253 NA NA NA 2230 337 720 NA NA NA 2665 389 1868 NA NA NA
