Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1634634000.0 1.0 87 127 225 NA NA NA NA NA NA 692 657 1380 NA NA NA NA NA NA 1918 475 1468 NA NA NA NA NA NA 1183 377 1459 NA NA NA NA NA NA
1634634000.0 1000.0 NA 317 164 0 75 NA NA NA NA NA 1487 1167 0 583 NA NA NA NA NA 5319 2542 636 581 NA NA NA NA NA 2699 1393 674 455 NA NA NA NA
1634634000.0 10008.0 NA 228 472 0 118 226 NA NA NA NA 1707 1691 0 656 1210 NA NA NA NA 2337 2210 1034 586 1191 NA NA NA NA 960 1988 1083 640 1190 NA NA NA
1634634000.0 10009.0 NA 232 485 0 118 232 NA NA NA NA 1643 1627 0 656 1211 NA NA NA NA 2286 2265 951 635 1179 NA NA NA NA 926 1999 992 714 1180 NA NA NA
1634634000.0 1001.0 NA 278 123 0 0 0 0 0 0 NA 1486 654 0 0 0 0 0 0 NA 4604 949 139 95 141 292 188 258 NA 2533 780 161 115 168 312 213 278
1634634000.0 1002.0 NA 296 78 NA NA NA NA NA NA NA 1906 621 NA NA NA NA NA NA NA 12438 2007 NA NA NA NA NA NA NA 7606 1279 NA NA NA NA NA NA
1634634000.0 10024.0 NA 236 496 0 147 233 NA NA NA NA 1771 1627 0 654 1212 NA NA NA NA 2289 2592 1026 685 1225 NA NA NA NA 909 2070 1078 733 1226 NA NA NA
1634634000.0 10024.1 NA 243 493 0 NA NA NA NA NA NA 1771 1691 0 NA NA NA NA NA NA 2366 3570 853 NA NA NA NA NA NA 914 2799 884 NA NA NA NA NA
1634634000.0 10024.2 NA 247 497 0 NA NA NA NA NA NA 1707 1691 0 NA NA NA NA NA NA 2219 3727 845 NA NA NA NA NA NA 874 3051 875 NA NA NA NA NA
1634634000.0 10024.3 NA 248 490 0 NA NA NA NA NA NA 1707 1564 0 NA NA NA NA NA NA 2206 3261 831 NA NA NA NA NA NA 889 2637 859 NA NA NA NA NA
1634634000.0 10024.4 NA 245 497 0 NA NA NA NA NA NA 1848 1627 0 NA NA NA NA NA NA 2126 3342 840 NA NA NA NA NA NA 850 2677 877 NA NA NA NA NA
1634634000.0 10024.5 NA 236 480 0 NA NA NA NA NA NA 1643 1627 0 NA NA NA NA NA NA 2164 3093 857 NA NA NA NA NA NA 874 2481 888 NA NA NA NA NA
1634634000.0 10026.0 NA 240 501 0 89 232 NA NA NA NA 1541 1691 0 588 1211 NA NA NA NA 2503 2891 910 569 1099 NA NA NA NA 965 2148 959 608 1100 NA NA NA
1634634000.0 1003.0 NA 336 0 NA NA NA NA NA NA NA 1601 0 NA NA NA NA NA NA NA 5536 557 NA NA NA NA NA NA NA 2808 595 NA NA NA NA NA NA
1634634000.0 1004.0 NA 228 96 0 0 0 0 NA NA NA 1190 589 0 0 0 0 NA NA NA 1476 396 82 167 326 275 NA NA NA 1262 413 102 198 347 294 NA NA
1634634000.0 10042.0 NA 241 477 0 121 231 NA NA NA NA 1771 1627 0 656 1212 NA NA NA NA 2367 2335 977 647 1103 NA NA NA NA 938 2041 1022 694 1096 NA NA NA
1634634000.0 10059.0 NA 239 500 0 107 236 NA NA NA NA 1605 1691 0 588 1212 NA NA NA NA 2390 3471 989 587 1204 NA NA NA NA 936 2275 1032 621 1196 NA NA NA
