Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634245200.0 11846.0 NA 565 999 NA NA NA NA 1037 1715 NA NA NA NA 8372 11255 NA NA NA NA 8877 12271 NA NA NA
1634245200.0 119.0 79 119 265 NA NA NA 245 447 560 NA NA NA 16693 501 1438 NA NA NA 28567 1657 1321 NA NA NA
1634245200.0 11925.0 NA 567 NA NA NA NA NA 925 NA NA NA NA NA 4128 NA NA NA NA NA 2389 NA NA NA NA
1634245200.0 12.0 NA 137 271 NA NA NA NA 515 596 NA NA NA NA 2022 1320 NA NA NA NA 789 1450 NA NA NA
1634245200.0 120.0 65 115 265 NA NA NA 200 505 574 NA NA NA 999 476 1288 NA NA NA 1848 2409 1232 NA NA NA
1634245200.0 12034.0 NA 275 NA NA NA NA NA 707 NA NA NA NA NA 1618 NA NA NA NA NA 1975 NA NA NA NA
1634245200.0 121.0 89 127 270 NA NA NA 266 422 590 NA NA NA 64301 584 1420 NA NA NA 51128 1502 1288 NA NA NA
1634245200.0 122.0 66 112 259 NA NA NA 201 471 565 NA NA NA 1786 392 1207 NA NA NA 3580 1387 1217 NA NA NA
1634245200.0 123.1 337 NA NA NA NA NA 783 NA NA NA NA NA 958 NA NA NA NA NA 787 NA NA NA NA NA
1634245200.0 123.2 330 NA NA NA NA NA 817 NA NA NA NA NA 2132 NA NA NA NA NA 1417 NA NA NA NA NA
1634245200.0 123.3 289 NA NA NA NA NA 689 NA NA NA NA NA 882 NA NA NA NA NA 778 NA NA NA NA NA
1634245200.0 124.1 324 NA NA NA NA NA 895 NA NA NA NA NA 903 NA NA NA NA NA 750 NA NA NA NA NA
1634245200.0 124.2 333 NA NA NA NA NA 772 NA NA NA NA NA 1149 NA NA NA NA NA 1569 NA NA NA NA NA
1634245200.0 124.4 343 NA NA NA NA NA 781 NA NA NA NA NA 867 NA NA NA NA NA 1127 NA NA NA NA NA
1634245200.0 124.5 327 NA NA NA NA NA 732 NA NA NA NA NA 1193 NA NA NA NA NA 850 NA NA NA NA NA
1634245200.0 124.6 282 NA NA NA NA NA 685 NA NA NA NA NA 890 NA NA NA NA NA 1002 NA NA NA NA NA
1634245200.0 12434.0 NA 317 NA NA NA NA NA 679 NA NA NA NA NA 2076 NA NA NA NA NA 1622 NA NA NA NA
1634245200.0 125.0 85 115 287 NA NA NA 255 426 592 NA NA NA 26580 539 1473 NA NA NA 15633 1005 1441 NA NA NA
