Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1634504400.0 1366.0 NA 144 302 0 NA NA NA NA 554 658 0 NA NA NA NA 768 1995 648 NA NA NA NA 3008 3360 1460 NA NA NA
1634504400.0 137.8 NA 247 485 NA 262 476 0 NA 388 860 NA 416 902 0 NA 3398 18788 NA 3451 18114 2047 NA 6575 17957 NA 4522 9195 3344
1634504400.0 139901.0 NA 148 306 0 NA NA NA NA 600 607 0 NA NA NA NA 739 1902 599 NA NA NA NA 1653 2976 866 NA NA NA
1634504400.0 140.54 NA 266 0 NA NA NA NA NA 592 0 NA NA NA NA NA 2001 426 NA NA NA NA NA 2376 1060 NA NA NA NA
1634504400.0 140.56 NA 735 0 NA NA NA NA NA 1409 0 NA NA NA NA NA 20274 764 NA NA NA NA NA 13052 2821 NA NA NA NA
1634504400.0 140.57 NA 413 0 NA NA NA NA NA 835 0 NA NA NA NA NA 3389 764 NA NA NA NA NA 3763 1041 NA NA NA NA
1634504400.0 144.6 NA 285 NA NA NA NA NA NA 596 NA NA NA NA NA NA 2744 NA NA NA NA NA NA 3864 NA NA NA NA NA
1634504400.0 15.0 NA 113 258 0 NA NA NA NA 586 653 0 NA NA NA NA 1571 2167 522 NA NA NA NA 1609 2676 1204 NA NA NA
1634504400.0 158.0 64 247 359 61 0 NA NA 125 620 708 122 0 NA NA 3703 923 2384 253 1141 NA NA 4970 3088 4539 2328 1664 NA NA
1634504400.0 20034.1 NA 290 192 0 NA NA NA NA 433 291 0 NA NA NA NA 2404 1113 291 NA NA NA NA 1951 1900 636 NA NA NA
1634504400.0 2017.1 381 0 119 NA NA NA NA 818 0 203 NA NA NA NA 1492 294 623 NA NA NA NA 2182 719 1252 NA NA NA NA
1634504400.0 2017.5 369 0 115 NA NA NA NA 885 0 201 NA NA NA NA 1523 314 647 NA NA NA NA 2907 616 1547 NA NA NA NA
1634504400.0 2018.2 323 0 114 NA NA NA NA 882 0 202 NA NA NA NA 1336 282 590 NA NA NA NA 4218 892 1338 NA NA NA NA
1634504400.0 2018.4 370 0 112 NA NA NA NA 885 0 198 NA NA NA NA 1495 287 591 NA NA NA NA 3765 592 878 NA NA NA NA
1634504400.0 2018.5 373 0 115 NA NA NA NA 883 0 197 NA NA NA NA 1455 300 599 NA NA NA NA 2133 1107 1448 NA NA NA NA
1634504400.0 20434.0 98 319 369 0 NA NA NA 165 466 703 0 NA NA NA 6613 2531 2806 662 NA NA NA 5577 2916 4205 1276 NA NA NA
1634504400.0 21234.0 89 294 364 0 NA NA NA 157 486 667 0 NA NA NA 6236 2484 2837 676 NA NA NA 4314 3058 5535 1253 NA NA NA
1634504400.0 21234.11 96 295 366 0 NA NA NA 165 461 672 0 NA NA NA 6486 2532 2646 683 NA NA NA 4078 2605 4940 972 NA NA NA
1634504400.0 250200.0 NA 356 409 0 NA NA NA NA 718 733 0 NA NA NA NA 11880 3166 610 NA NA NA NA 6932 5736 957 NA NA NA
1634504400.0 250200.1 85 345 228 NA NA NA NA 166 570 603 NA NA NA NA 2027 1789 2159 NA NA NA NA 1934 1325 3135 NA NA NA NA
1634504400.0 250200.17 NA 429 445 0 NA NA NA NA 784 783 0 NA NA NA NA 15129 4004 979 NA NA NA NA 9934 5602 1380 NA NA NA
1634504400.0 250200.18 NA 586 542 0 NA NA NA NA 1080 820 0 NA NA NA NA 22878 4982 1799 NA NA NA NA 15126 6205 2690 NA NA NA
1634504400.0 250202.0 NA 366 383 0 NA NA NA NA 768 696 0 NA NA NA NA 11784 3450 619 NA NA NA NA 7081 4209 1083 NA NA NA
1634504400.0 250202.118 69 550 283 189 NA NA NA 143 831 645 316 NA NA NA 2862 6102 2974 865 NA NA NA 1690 4584 2385 2034 NA NA NA
1634504400.0 250202.17 NA 441 455 0 NA NA NA NA 833 803 0 NA NA NA NA 15018 3989 996 NA NA NA NA 8267 4467 1472 NA NA NA
1634504400.0 250202.171 NA 332 435 468 0 NA NA NA 614 809 832 0 NA NA NA 3106 15650 4105 999 NA NA NA 3495 8200 3660 1569 NA NA
1634504400.0 250202.18 NA 603 513 0 NA NA NA NA 1079 867 0 NA NA NA NA 23424 5149 1808 NA NA NA NA 16041 5383 2463 NA NA NA
1634504400.0 250202.181 NA 429 595 538 0 NA NA NA 668 1142 842 0 NA NA NA 4323 22792 5261 1822 NA NA NA 2905 15875 6798 2297 NA NA
1634504400.0 250202.2 NA 359 392 0 NA NA NA NA 769 657 0 NA NA NA NA 16399 3298 641 NA NA NA NA 7339 4604 1584 NA NA NA
1634504400.0 250203.17 NA 444 447 0 NA NA NA NA 785 809 0 NA NA NA NA 14318 5656 997 NA NA NA NA 9655 6770 1673 NA NA NA
1634504400.0 250203.18 NA 585 548 0 NA NA NA NA 1221 875 0 NA NA NA NA 23286 4738 1808 NA NA NA NA 16888 6859 3032 NA NA NA
1634504400.0 250204.0 NA 351 399 0 NA NA NA NA 665 737 0 NA NA NA NA 11873 3066 616 NA NA NA NA 8851 4683 1119 NA NA NA
1634504400.0 250204.17 NA 432 439 0 NA NA NA NA 771 772 0 NA NA NA NA 15385 3635 997 NA NA NA NA 10111 4885 1328 NA NA NA
1634504400.0 250204.18 NA 577 529 0 NA NA NA NA 1144 826 0 NA NA NA NA 22146 4444 1803 NA NA NA NA 16447 4564 2276 NA NA NA
1634504400.0 250205.18 NA 568 531 0 NA NA NA NA 1080 843 0 NA NA NA NA 21586 4252 1815 NA NA NA NA 16150 5147 2346 NA NA NA
1634504400.0 250206.0 NA 363 392 0 NA NA NA NA 716 762 0 NA NA NA NA 11327 3576 622 NA NA NA NA 7108 3469 989 NA NA NA
1634504400.0 250206.17 NA 423 450 0 NA NA NA NA 821 770 0 NA NA NA NA 14068 3292 982 NA NA NA NA 10214 4610 1799 NA NA NA
1634504400.0 250206.18 NA 573 566 0 NA NA NA NA 1142 887 0 NA NA NA NA 22638 4892 1812 NA NA NA NA 18258 6177 2184 NA NA NA
1634504400.0 250206.181 NA 430 574 570 0 NA NA NA 719 1155 869 0 NA NA NA 4356 22209 4645 1810 NA NA NA 2906 15607 5445 2638 NA NA
1634504400.0 250207.0 NA 344 406 0 NA NA NA NA 815 737 0 NA NA NA NA 11597 3009 600 NA NA NA NA 7729 5273 901 NA NA NA
1634504400.0 250207.18 NA 571 527 0 NA NA NA NA 1079 854 0 NA NA NA NA 22660 4288 2073 NA NA NA NA 14344 4273 2953 NA NA NA
1634504400.0 250208.18 NA 615 561 0 NA NA NA NA 1223 887 0 NA NA NA NA 25685 6317 1836 NA NA NA NA 17330 5273 2613 NA NA NA
1634504400.0 250400.0 332 0 120 NA NA NA NA 748 0 216 NA NA NA NA 1594 260 631 NA NA NA NA 2878 1324 1188 NA NA NA NA
1634504400.0 250402.171 286 413 0 NA NA NA NA 611 836 0 NA NA NA NA 1270 1987 288 NA NA NA NA 2749 2000 587 NA NA NA NA
1634504400.0 250402.18 437 0 124 NA NA NA NA 823 0 209 NA NA NA NA 2142 297 699 NA NA NA NA 5411 1138 1440 NA NA NA NA
1634504400.0 250403.0 326 0 120 NA NA NA NA 861 0 207 NA NA NA NA 1607 258 634 NA NA NA NA 3393 517 1426 NA NA NA NA
1634504400.0 250403.17 425 0 123 NA NA NA NA 834 0 212 NA NA NA NA 1923 284 664 NA NA NA NA 4460 490 1215 NA NA NA NA
1634504400.0 250403.18 425 0 122 NA NA NA NA 883 0 206 NA NA NA NA 1950 290 666 NA NA NA NA 2321 689 1363 NA NA NA NA
1634504400.0 250406.17 378 0 117 NA NA NA NA 884 0 207 NA NA NA NA 1437 277 611 NA NA NA NA 3846 550 1373 NA NA NA NA
