Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1634331600.0 1.0 179 263 343 NA NA NA NA NA NA 2097370 2097340 2097520 NA NA NA NA NA NA 3114 1082 1972 NA NA NA NA NA NA 2934 2950 3551 NA NA NA NA NA NA
1634331600.0 10.0 NA 298 535 0 NA NA NA NA NA NA 2097360 2097630 0 NA NA NA NA NA NA 7229 12205 1027 NA NA NA NA NA NA 4210 7791 1094 NA NA NA NA NA
1634331600.0 1000.0 NA 501 274 0 158 NA NA NA NA NA 2097480 2097370 0 2097300 NA NA NA NA NA 9304 2613 776 812 NA NA NA NA NA 7989 3768 962 1074 NA NA NA NA
1634331600.0 10001.0 NA 394 680 0 184 294 NA NA NA NA 2097370 2097720 0 2097330 2097400 NA NA NA NA 6719 3681 1229 756 1838 NA NA NA NA 4871 6006 1850 1051 2223 NA NA NA
1634331600.0 10002.0 NA 372 680 0 185 310 NA NA NA NA 2097370 2097720 0 2097330 2097420 NA NA NA NA 6704 3797 1241 768 1958 NA NA NA NA 5116 6575 1864 1496 2486 NA NA NA
1634331600.0 10003.0 NA 393 689 0 184 307 NA NA NA NA 2097370 2097720 0 2097330 2097420 NA NA NA NA 6626 3873 1245 747 1959 NA NA NA NA 5373 6138 1621 1068 2431 NA NA NA
1634331600.0 10004.0 NA 399 686 0 186 296 NA NA NA NA 2097360 2097720 0 2097330 2097400 NA NA NA NA 6734 3647 1245 766 1836 NA NA NA NA 5513 5574 2245 1291 2290 NA NA NA
1634331600.0 10005.0 NA 372 681 0 184 308 NA NA NA NA 2097360 2097720 0 2097330 2097420 NA NA NA NA 6669 3690 1235 755 1946 NA NA NA NA 4725 6040 1858 1227 2339 NA NA NA
1634331600.0 10006.0 NA 397 669 0 178 288 NA NA NA NA 2097360 2097720 0 2097330 2097390 NA NA NA NA 6719 3525 1239 730 1780 NA NA NA NA 4730 5415 1841 1052 2155 NA NA NA
1634331600.0 10007.0 NA 403 683 0 228 304 NA NA NA NA 2097360 2097720 0 2097370 2097420 NA NA NA NA 6848 3803 1234 1003 1875 NA NA NA NA 7026 5644 1547 1289 2512 NA NA NA
