Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1634158800.0 1.0 176 250 337 NA NA NA NA NA NA 2097370 2097340 2097520 NA NA NA NA NA NA 2889 1000 1766 NA NA NA NA NA NA 3877 1994 2824 NA NA NA NA NA NA
1634158800.0 10.0 NA 300 529 0 NA NA NA NA NA NA 2097360 2097630 0 NA NA NA NA NA NA 6239 11009 987 NA NA NA NA NA NA 3134 6627 1088 NA NA NA NA NA
1634158800.0 1000.0 NA 492 266 0 159 NA NA NA NA NA 2097480 2097370 0 2097300 NA NA NA NA NA 8885 2491 764 777 NA NA NA NA NA 11288 3762 1738 1447 NA NA NA NA
1634158800.0 10001.0 NA 383 676 0 181 321 NA NA NA NA 2097360 2097720 0 2097330 2097420 NA NA NA NA 6603 3705 1269 758 1920 NA NA NA NA 4879 6060 2357 1304 2544 NA NA NA
1634158800.0 10002.0 NA 388 686 0 182 306 NA NA NA NA 2097360 2097720 0 2097330 2097420 NA NA NA NA 6272 3577 1200 730 1908 NA NA NA NA 6686 6952 1849 1426 3420 NA NA NA
1634158800.0 10003.0 NA 383 679 0 182 301 NA NA NA NA 2097360 2097720 0 2097330 2097420 NA NA NA NA 6611 3891 1279 757 2014 NA NA NA NA 4842 6446 1874 1088 2455 NA NA NA
1634158800.0 10004.0 NA 379 677 0 182 300 NA NA NA NA 2097360 2097720 0 2097330 2097400 NA NA NA NA 6784 3667 1280 757 1891 NA NA NA NA 8070 5566 3127 1094 2366 NA NA NA
1634158800.0 10005.0 NA 381 680 0 182 305 NA NA NA NA 2097370 2097720 0 2097330 2097420 NA NA NA NA 6619 3709 1275 764 2011 NA NA NA NA 5332 6273 2006 1097 2481 NA NA NA
1634158800.0 10006.0 NA 366 666 0 175 282 NA NA NA NA 2097370 2097720 0 2097320 2097390 NA NA NA NA 6614 3571 1265 735 1847 NA NA NA NA 4486 5687 1908 1016 2334 NA NA NA
1634158800.0 10007.0 NA 388 678 0 212 314 NA NA NA NA 2097370 2097720 0 2097370 2097420 NA NA NA NA 6875 3881 1278 1022 1867 NA NA NA NA 6816 5512 1896 1391 2342 NA NA NA
1634158800.0 10008.0 NA 393 682 0 229 303 NA NA NA NA 2097370 2097720 0 2097370 2097420 NA NA NA NA 6904 3924 1280 1021 1963 NA NA NA NA 7471 6160 1692 1372 2611 NA NA NA
1634158800.0 10009.0 NA 389 684 0 227 300 NA NA NA NA 2097370 2097720 0 2097370 2097420 NA NA NA NA 6718 4103 1298 1034 1977 NA NA NA NA 4703 6098 3283 1720 2514 NA NA NA
1634158800.0 1001.0 NA 467 249 0 0 0 0 0 0 NA 2097460 2097360 0 0 0 0 0 0 NA 8091 1221 251 123 212 369 455 372 NA 6762 2647 521 466 485 806 781 768
1634158800.0 1001.2 NA 795 269 0 NA NA NA NA NA NA 2097630 2097390 0 NA NA NA NA NA NA 76772 2948 386 NA NA NA NA NA NA 41782 3470 522 NA NA NA NA NA
1634158800.0 1002.0 NA 484 165 NA NA NA NA NA NA NA 2097590 2097290 NA NA NA NA NA NA NA 8899 554 NA NA NA NA NA NA NA 10146 914 NA NA NA NA NA NA
1634158800.0 10023.0 NA 390 666 0 178 301 NA NA NA NA 2097370 2097710 0 2097320 2097390 NA NA NA NA 6637 3650 1283 743 1803 NA NA NA NA 4885 6697 2095 1042 2367 NA NA NA
1634158800.0 10024.0 NA 400 703 0 222 309 NA NA NA NA 2097360 2097730 0 2097370 2097420 NA NA NA NA 7075 5102 1326 1028 1980 NA NA NA NA 7270 7325 2561 1324 2448 NA NA NA
1634158800.0 10024.1 NA 399 700 0 NA NA NA NA NA NA 2097360 2097730 0 NA NA NA NA NA NA 6824 5039 1306 NA NA NA NA NA NA 4944 5588 2553 NA NA NA NA NA
1634158800.0 10024.2 NA 398 699 0 NA NA NA NA NA NA 2097370 2097730 0 NA NA NA NA NA NA 6797 5058 1317 NA NA NA NA NA NA 5318 7563 2668 NA NA NA NA NA
1634158800.0 10024.3 NA 390 712 0 NA NA NA NA NA NA 2097370 2097730 0 NA NA NA NA NA NA 6787 4955 1283 NA NA NA NA NA NA 5157 4628 1782 NA NA NA NA NA
1634158800.0 10024.4 NA 392 707 0 NA NA NA NA NA NA 2097370 2097730 0 NA NA NA NA NA NA 6901 5018 1234 NA NA NA NA NA NA 4802 4580 1314 NA NA NA NA NA
1634158800.0 10024.5 NA 393 721 0 NA NA NA NA NA NA 2097370 2097730 0 NA NA NA NA NA NA 6445 4771 1252 NA NA NA NA NA NA 5416 6661 2178 NA NA NA NA NA
1634158800.0 10025.0 NA 393 690 0 182 307 NA NA NA NA 2097360 2097720 0 2097330 2097420 NA NA NA NA 6757 3930 1310 760 2007 NA NA NA NA 6777 6320 2722 1009 2541 NA NA NA
1634158800.0 10026.0 NA 390 713 0 187 323 NA NA NA NA 2097360 2097730 0 2097330 2097420 NA NA NA NA 6909 6072 1315 785 2026 NA NA NA NA 6704 8675 1841 1083 2508 NA NA NA
1634158800.0 1003.0 NA 459 NA NA NA NA NA NA NA NA 2097520 NA NA NA NA NA NA NA NA 2646 NA NA NA NA NA NA NA NA 4537 NA NA NA NA NA NA NA
1634158800.0 1004.0 NA 421 185 0 0 0 0 NA NA NA 2097460 2097330 0 0 0 0 NA NA NA 3786 518 117 200 361 366 NA NA NA 5047 2705 432 497 760 976 NA NA
1634158800.0 10042.0 NA 387 699 0 233 310 NA NA NA NA 2097370 2097720 0 2097370 2097420 NA NA NA NA 6931 4179 1317 1048 1951 NA NA NA NA 6190 6061 2270 1736 2370 NA NA NA
1634158800.0 10059.0 NA 393 749 0 187 319 NA NA NA NA 2097370 2097740 0 2097330 2097420 NA NA NA NA 7202 9176 1317 771 1977 NA NA NA NA 6236 7629 1892 1038 2422 NA NA NA
1634158800.0 10071.0 NA 399 713 0 184 313 NA NA NA NA 2097370 2097730 0 2097330 2097420 NA NA NA NA 6864 4678 1326 767 1985 NA NA NA NA 5846 6657 1952 1042 2443 NA NA NA
1634158800.0 101.0 217 NA NA NA NA NA NA NA NA 2097350 NA NA NA NA NA NA NA NA 1919 NA NA NA NA NA NA NA NA 3491 NA NA NA NA NA NA NA NA
1634158800.0 1010.0 NA 92 139 0 NA NA NA NA NA NA 2097290 2097300 0 NA NA NA NA NA NA 258 416 295 NA NA NA NA NA NA 1205 1250 615 NA NA NA NA NA
1634158800.0 102.0 219 NA NA NA NA NA NA NA NA 2097360 NA NA NA NA NA NA NA NA 1688 NA NA NA NA NA NA NA NA 2986 NA NA NA NA NA NA NA NA
1634158800.0 1020.0 NA 148 87 0 126 NA NA NA NA NA 2097320 2097280 0 2097320 NA NA NA NA NA 457 227 121 442 NA NA NA NA NA 1718 1119 306 960 NA NA NA NA
1634158800.0 10224.0 NA 639 989 0 311 NA NA NA NA NA 2097430 2097840 0 2097420 NA NA NA NA NA 11892 11678 1264 1939 NA NA NA NA NA 9097 12291 2259 3597 NA NA NA NA
1634158800.0 10225.0 NA 649 985 0 309 NA NA NA NA NA 2097430 2097830 0 2097420 NA NA NA NA NA 12580 11696 1317 1987 NA NA NA NA NA 9070 15177 2294 4651 NA NA NA NA
1634158800.0 103.0 174 228 449 NA NA NA NA NA NA 2097340 2097330 2097570 NA NA NA NA NA NA 1583 624 2601 NA NA NA NA NA NA 3119 1953 6524 NA NA NA NA NA NA
