Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1634590800.0 1.0 80 118 174 NA NA NA NA NA NA 252 232 473 NA NA NA NA NA NA 1320 357 919 NA NA NA NA NA NA 2070 729 1353 NA NA NA NA NA NA
1634590800.0 10.0 NA 150 288 0 NA NA NA NA NA NA 289 636 0 NA NA NA NA NA NA 1888 3094 462 NA NA NA NA NA NA 1929 3237 864 NA NA NA NA NA
1634590800.0 1000.0 NA 272 137 0 60 NA NA NA NA NA 508 294 0 157 NA NA NA NA NA 2733 1144 358 369 NA NA NA NA NA 5034 2040 605 597 NA NA NA NA
1634590800.0 10001.0 NA 224 441 0 80 158 NA NA NA NA 430 909 0 203 338 NA NA NA NA 2598 1694 466 363 1079 NA NA NA NA 1675 4274 924 807 2459 NA NA NA
1634590800.0 10002.0 NA 215 440 0 80 173 NA NA NA NA 432 895 0 204 358 NA NA NA NA 2612 1693 473 370 1042 NA NA NA NA 1915 3093 981 1302 2194 NA NA NA
1634590800.0 10003.0 NA 225 442 0 80 178 NA NA NA NA 430 898 0 205 354 NA NA NA NA 2608 1719 475 380 1036 NA NA NA NA 1477 2775 1404 1583 1655 NA NA NA
1634590800.0 10004.0 NA 224 431 0 81 156 NA NA NA NA 439 899 0 202 292 NA NA NA NA 2616 1657 481 378 961 NA NA NA NA 1906 2262 1030 1978 1832 NA NA NA
1634590800.0 10005.0 NA 222 439 0 80 174 NA NA NA NA 434 884 0 202 353 NA NA NA NA 2628 1671 464 372 1026 NA NA NA NA 1415 2988 834 1080 1813 NA NA NA
1634590800.0 10006.0 NA 224 432 0 77 143 NA NA NA NA 437 900 0 196 291 NA NA NA NA 2626 1649 468 361 973 NA NA NA NA 1924 3058 1007 909 1768 NA NA NA
1634590800.0 10007.0 NA 232 436 0 108 152 NA NA NA NA 440 886 0 276 324 NA NA NA NA 2638 1697 481 521 1053 NA NA NA NA 2160 3042 1154 1276 2347 NA NA NA
1634590800.0 10008.0 NA 227 435 0 107 171 NA NA NA NA 435 899 0 275 357 NA NA NA NA 2628 1693 480 524 1025 NA NA NA NA 1587 3252 971 1202 2002 NA NA NA
1634590800.0 10009.0 NA 225 443 0 107 175 NA NA NA NA 440 907 0 272 357 NA NA NA NA 2652 1717 474 521 1057 NA NA NA NA 1634 3595 906 1154 1742 NA NA NA
1634590800.0 1001.0 NA 257 132 0 0 0 0 0 0 NA 454 267 0 0 0 0 0 0 NA 2369 582 102 78 105 258 132 270 NA 3089 1336 823 319 372 399 310 561
1634590800.0 1001.2 NA 503 181 0 NA NA NA NA NA NA 923 439 0 NA NA NA NA NA NA 14025 1963 118 NA NA NA NA NA NA 6706 2204 302 NA NA NA NA NA
1634590800.0 1002.0 NA 275 74 NA NA NA NA NA NA NA 579 175 NA NA NA NA NA NA NA 2731 365 NA NA NA NA NA NA NA 4225 288 NA NA NA NA NA NA
1634590800.0 10023.0 NA 228 433 0 79 144 NA NA NA NA 432 912 0 194 292 NA NA NA NA 2613 1663 481 354 989 NA NA NA NA 1458 4021 1013 1187 1717 NA NA NA
1634590800.0 10024.0 NA 231 459 0 108 175 NA NA NA NA 454 913 0 279 356 NA NA NA NA 2693 1952 504 532 1022 NA NA NA NA 1375 3132 1285 1376 2041 NA NA NA
1634590800.0 10024.1 NA 237 452 0 NA NA NA NA NA NA 438 905 0 NA NA NA NA NA NA 3015 2156 546 NA NA NA NA NA NA 1803 2372 707 NA NA NA NA NA
1634590800.0 10024.2 NA 237 457 0 NA NA NA NA NA NA 454 943 0 NA NA NA NA NA NA 3014 2142 529 NA NA NA NA NA NA 1585 2614 657 NA NA NA NA NA
1634590800.0 10024.3 NA 237 457 0 NA NA NA NA NA NA 456 909 0 NA NA NA NA NA NA 3008 2163 535 NA NA NA NA NA NA 1524 3063 677 NA NA NA NA NA
1634590800.0 10024.4 NA 236 456 0 NA NA NA NA NA NA 445 940 0 NA NA NA NA NA NA 3016 2158 545 NA NA NA NA NA NA 1752 2339 831 NA NA NA NA NA
1634590800.0 10024.5 NA 236 456 0 NA NA NA NA NA NA 463 916 0 NA NA NA NA NA NA 2705 1950 491 NA NA NA NA NA NA 1320 2125 616 NA NA NA NA NA
1634590800.0 10025.0 NA 226 442 0 80 174 NA NA NA NA 430 914 0 204 356 NA NA NA NA 2640 1756 488 377 1029 NA NA NA NA 1989 2891 862 1592 1582 NA NA NA
1634590800.0 10026.0 NA 233 465 0 82 178 NA NA NA NA 477 928 0 205 353 NA NA NA NA 2712 2116 520 380 1062 NA NA NA NA 1858 3275 1992 1406 1781 NA NA NA
1634590800.0 1003.0 NA 319 0 NA NA NA NA NA NA NA 634 0 NA NA NA NA NA NA NA 3331 343 NA NA NA NA NA NA NA 4421 465 NA NA NA NA NA NA
1634590800.0 1004.0 NA 209 101 0 0 0 0 NA NA NA 395 209 0 0 0 0 NA NA NA 947 313 74 108 256 261 NA NA NA 1662 1012 209 349 399 441 NA NA
