Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1634331600.0 1.0 80 120 177 NA NA NA NA NA NA 222 229 473 NA NA NA NA NA NA 1311 365 906 NA NA NA NA NA NA 2848 692 1306 NA NA NA NA NA NA
1634331600.0 10.0 NA 141 288 0 NA NA NA NA NA NA 279 616 0 NA NA NA NA NA NA 1839 3090 472 NA NA NA NA NA NA 2120 2842 678 NA NA NA NA NA
1634331600.0 1000.0 NA 270 139 0 69 NA NA NA NA NA 489 310 0 153 NA NA NA NA NA 2739 1104 353 367 NA NA NA NA NA 3087 1528 593 1558 NA NA NA NA
1634331600.0 10001.0 NA 224 438 0 81 159 NA NA NA NA 434 896 0 189 328 NA NA NA NA 2516 1641 481 366 914 NA NA NA NA 1238 3024 1261 1517 1993 NA NA NA
1634331600.0 10002.0 NA 224 441 0 81 173 NA NA NA NA 434 894 0 192 347 NA NA NA NA 2549 1697 488 362 925 NA NA NA NA 1999 3387 1250 1855 2466 NA NA NA
1634331600.0 10003.0 NA 227 441 0 81 176 NA NA NA NA 421 912 0 194 346 NA NA NA NA 2513 1674 484 364 941 NA NA NA NA 1876 2624 1329 1703 1563 NA NA NA
1634331600.0 10004.0 NA 220 437 0 81 153 NA NA NA NA 429 883 0 190 291 NA NA NA NA 2521 1647 484 359 845 NA NA NA NA 1554 2506 1157 1288 1304 NA NA NA
1634331600.0 10005.0 NA 223 441 0 86 173 NA NA NA NA 433 890 0 191 347 NA NA NA NA 2546 1638 484 371 904 NA NA NA NA 1728 2569 1210 1212 2561 NA NA NA
1634331600.0 10006.0 NA 224 426 0 78 143 NA NA NA NA 456 884 0 192 282 NA NA NA NA 2513 1647 490 352 829 NA NA NA NA 1538 2524 1159 1602 1272 NA NA NA
1634331600.0 10007.0 NA 229 434 0 108 157 NA NA NA NA 457 889 0 266 310 NA NA NA NA 2527 1677 489 516 847 NA NA NA NA 1660 1952 829 2117 2329 NA NA NA
1634331600.0 10008.0 NA 229 436 0 108 169 NA NA NA NA 431 887 0 271 344 NA NA NA NA 2548 1668 492 495 913 NA NA NA NA 1963 3604 1006 1191 1841 NA NA NA
1634331600.0 10009.0 NA 228 438 0 109 173 NA NA NA NA 435 876 0 267 345 NA NA NA NA 2560 1700 491 504 866 NA NA NA NA 2159 2436 1099 939 1283 NA NA NA
1634331600.0 1001.0 NA 256 131 0 0 0 0 0 0 NA 446 249 0 0 0 0 0 0 NA 2318 565 102 83 115 267 130 263 NA 3141 1834 605 667 402 563 231 1320
1634331600.0 1001.2 NA 510 180 0 NA NA NA NA NA NA 889 426 0 NA NA NA NA NA NA 13700 1911 121 NA NA NA NA NA NA 6446 1630 384 NA NA NA NA NA
1634331600.0 1002.0 NA 274 75 NA NA NA NA NA NA NA 569 165 NA NA NA NA NA NA NA 2773 351 NA NA NA NA NA NA NA 2939 294 NA NA NA NA NA NA
1634331600.0 10023.0 NA 230 433 0 78 143 NA NA NA NA 421 868 0 191 285 NA NA NA NA 2525 1643 486 348 870 NA NA NA NA 2543 2850 805 1288 1607 NA NA NA
1634331600.0 10024.0 NA 237 462 0 109 178 NA NA NA NA 445 916 0 267 347 NA NA NA NA 2624 1903 522 521 931 NA NA NA NA 1861 3205 1300 870 1285 NA NA NA
