Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1633986000.0 1.0 74 117 174 NA NA NA NA NA NA 219 226 471 NA NA NA NA NA NA 1323 358 896 NA NA NA NA NA NA 2166 606 1451 NA NA NA NA NA NA
1633986000.0 10.0 NA 147 289 0 NA NA NA NA NA NA 279 621 0 NA NA NA NA NA NA 1867 3071 476 NA NA NA NA NA NA 2571 3243 1370 NA NA NA NA NA
1633986000.0 1000.0 NA 269 137 0 66 NA NA NA NA NA 483 308 0 153 NA NA NA NA NA 2753 1084 362 361 NA NA NA NA NA 4008 1318 1043 1101 NA NA NA NA
1633986000.0 10001.0 NA 224 436 0 79 156 NA NA NA NA 423 879 0 193 307 NA NA NA NA 2479 1686 485 359 884 NA NA NA NA 1615 3110 1121 1189 1695 NA NA NA
1633986000.0 10002.0 NA 222 437 0 79 172 NA NA NA NA 436 878 0 194 345 NA NA NA NA 2461 1643 480 352 891 NA NA NA NA 1376 2180 1238 1481 2353 NA NA NA
1633986000.0 10003.0 NA 223 439 0 80 173 NA NA NA NA 419 906 0 192 348 NA NA NA NA 2525 1694 488 345 872 NA NA NA NA 1600 2716 1129 748 1421 NA NA NA
1633986000.0 10004.0 NA 223 435 0 82 148 NA NA NA NA 420 886 0 188 291 NA NA NA NA 2476 1689 478 344 872 NA NA NA NA 2503 3173 978 733 2192 NA NA NA
1633986000.0 10005.0 NA 224 435 0 82 172 NA NA NA NA 419 907 0 193 342 NA NA NA NA 2474 1626 483 341 927 NA NA NA NA 1350 3314 1040 745 1342 NA NA NA
1633986000.0 10006.0 NA 223 429 0 76 141 NA NA NA NA 446 891 0 190 280 NA NA NA NA 2488 1592 485 335 829 NA NA NA NA 2091 2365 915 789 2125 NA NA NA
1633986000.0 10007.0 NA 223 432 0 112 153 NA NA NA NA 434 893 0 266 312 NA NA NA NA 2550 1671 498 516 855 NA NA NA NA 1550 2776 942 2327 2023 NA NA NA
1633986000.0 10008.0 NA 227 434 0 107 170 NA NA NA NA 424 883 0 265 353 NA NA NA NA 2530 1649 498 507 899 NA NA NA NA 2257 2692 1373 1111 2138 NA NA NA
1633986000.0 10009.0 NA 227 434 0 107 167 NA NA NA NA 435 904 0 262 347 NA NA NA NA 2509 1686 489 497 910 NA NA NA NA 1763 3736 1123 1307 2365 NA NA NA
1633986000.0 1001.0 NA 252 116 0 0 0 0 0 0 NA 435 224 0 0 0 0 0 0 NA 2336 497 94 80 111 266 128 263 NA 2484 1079 312 306 378 476 345 474
1633986000.0 1001.2 NA 497 142 0 NA NA NA NA NA NA 899 312 0 NA NA NA NA NA NA 13673 1520 115 NA NA NA NA NA NA 6766 1730 205 NA NA NA NA NA
1633986000.0 1002.0 NA 275 71 NA NA NA NA NA NA NA 583 162 NA NA NA NA NA NA NA 2713 354 NA NA NA NA NA NA NA 3967 304 NA NA NA NA NA NA
1633986000.0 10023.0 NA 222 429 0 76 141 NA NA NA NA 424 885 0 184 283 NA NA NA NA 2522 1649 491 345 829 NA NA NA NA 1541 2557 853 1443 1385 NA NA NA
1633986000.0 10024.0 NA 227 448 0 107 176 NA NA NA NA 443 896 0 270 346 NA NA NA NA 2554 1907 518 515 932 NA NA NA NA 1326 4485 994 923 2094 NA NA NA
1633986000.0 10024.1 NA 235 454 0 NA NA NA NA NA NA 439 890 0 NA NA NA NA NA NA 2603 1894 492 NA NA NA NA NA NA 1636 2657 565 NA NA NA NA NA
1633986000.0 10024.2 NA 235 453 0 NA NA NA NA NA NA 449 966 0 NA NA NA NA NA NA 2594 1898 496 NA NA NA NA NA NA 1262 2102 563 NA NA NA NA NA
1633986000.0 10024.3 NA 234 457 0 NA NA NA NA NA NA 469 917 0 NA NA NA NA NA NA 2566 1884 523 NA NA NA NA NA NA 1276 2367 1663 NA NA NA NA NA
1633986000.0 10024.4 NA 230 448 0 NA NA NA NA NA NA 437 915 0 NA NA NA NA NA NA 2530 1905 504 NA NA NA NA NA NA 1522 2324 1596 NA NA NA NA NA
1633986000.0 10024.5 NA 231 447 0 NA NA NA NA NA NA 445 894 0 NA NA NA NA NA NA 2623 1937 530 NA NA NA NA NA NA 1884 2813 977 NA NA NA NA NA
1633986000.0 10025.0 NA 227 439 0 82 172 NA NA NA NA 431 876 0 194 346 NA NA NA NA 2511 1730 503 351 892 NA NA NA NA 1367 4303 1288 818 1790 NA NA NA
1633986000.0 10026.0 NA 237 458 0 81 176 NA NA NA NA 439 900 0 193 347 NA NA NA NA 2611 2097 519 352 976 NA NA NA NA 1803 3472 1086 728 1473 NA NA NA
1633986000.0 1003.0 NA 311 0 NA NA NA NA NA NA NA 626 0 NA NA NA NA NA NA NA 2898 308 NA NA NA NA NA NA NA 2802 371 NA NA NA NA NA NA
1633986000.0 1004.0 NA 210 91 0 0 0 0 NA NA NA 373 195 0 0 0 0 NA NA NA 935 290 72 102 246 251 NA NA NA 2657 621 214 179 275 313 NA NA
1633986000.0 10042.0 NA 230 439 0 108 171 NA NA NA NA 441 875 0 267 346 NA NA NA NA 2563 1705 508 513 874 NA NA NA NA 1475 3326 1141 1651 1653 NA NA NA
1633986000.0 10059.0 NA 230 459 0 81 173 NA NA NA NA 453 907 0 191 339 NA NA NA NA 2618 2441 516 374 956 NA NA NA NA 1621 2498 970 1454 2192 NA NA NA
1633986000.0 10071.0 NA 233 450 0 80 174 NA NA NA NA 433 908 0 194 347 NA NA NA NA 2515 1837 522 358 893 NA NA NA NA 1565 3400 1094 990 1894 NA NA NA
1633986000.0 101.0 80 NA NA NA NA NA NA NA NA 223 NA NA NA NA NA NA NA NA 837 NA NA NA NA NA NA NA NA 1047 NA NA NA NA NA NA NA NA
1633986000.0 1010.0 NA 34 48 0 NA NA NA NA NA NA 128 159 0 NA NA NA NA NA NA 170 240 155 NA NA NA NA NA NA 715 508 241 NA NA NA NA NA
1633986000.0 102.0 87 NA NA NA NA NA NA NA NA 223 NA NA NA NA NA NA NA NA 718 NA NA NA NA NA NA NA NA 967 NA NA NA NA NA NA NA NA
1633986000.0 1020.0 NA 52 30 0 41 NA NA NA NA NA 185 114 0 185 NA NA NA NA NA 282 159 75 269 NA NA NA NA NA 559 340 279 399 NA NA NA NA
1633986000.0 10224.0 NA 389 678 0 176 NA NA NA NA NA 615 1201 0 345 NA NA NA NA NA 4503 3661 533 923 NA NA NA NA NA 3414 3736 921 1926 NA NA NA NA
1633986000.0 10225.0 NA 379 638 0 174 NA NA NA NA NA 609 1178 0 343 NA NA NA NA NA 4435 3102 505 879 NA NA NA NA NA 2814 3038 724 1794 NA NA NA NA
1633986000.0 103.0 66 111 257 NA NA NA NA NA NA 176 213 562 NA NA NA NA NA NA 682 271 1315 NA NA NA NA NA NA 1247 835 2926 NA NA NA NA NA NA
1633986000.0 1030.0 NA 189 52 0 0 NA NA NA NA NA 401 147 0 0 NA NA NA NA NA 6517 279 68 68 NA NA NA NA NA 4325 527 118 113 NA NA NA NA
1633986000.0 1040.0 NA 450 37 0 NA NA NA NA NA NA 860 118 0 NA NA NA NA NA NA 11035 180 113 NA NA NA NA NA NA 5115 249 179 NA NA NA NA NA
1633986000.0 1040.1 NA 64 36 0 NA NA NA NA NA NA 183 119 0 NA NA NA NA NA NA 398 192 115 NA NA NA NA NA NA 623 312 168 NA NA NA NA NA
1633986000.0 1041.0 NA 62 33 0 NA NA NA NA NA NA 179 129 0 NA NA NA NA NA NA 288 205 83 NA NA NA NA NA NA 803 283 136 NA NA NA NA NA
1633986000.0 10424.0 NA 184 416 0 NA NA NA NA NA NA 355 811 0 NA NA NA NA NA NA 1025 1740 510 NA NA NA NA NA NA 1270 2648 1065 NA NA NA NA NA
1633986000.0 105.0 73 116 35 NA NA NA NA NA NA 220 227 118 NA NA NA NA NA NA 1335 383 163 NA NA NA NA NA NA 1296 886 273 NA NA NA NA NA NA
1633986000.0 106.0 60 0 0 NA NA NA NA NA NA 163 0 0 NA NA NA NA NA NA 539 138 1158 NA NA NA NA NA NA 963 362 1932 NA NA NA NA NA NA
1633986000.0 107.0 87 122 270 NA NA NA NA NA NA 235 233 586 NA NA NA NA NA NA 1890 401 1447 NA NA NA NA NA NA 2048 799 2730 NA NA NA NA NA NA
1633986000.0 108.0 82 117 276 NA NA NA NA NA NA 232 232 567 NA NA NA NA NA NA 2148 413 1500 NA NA NA NA NA NA 1875 1011 3615 NA NA NA NA NA NA
