Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1634331600.0 1.0 103 149 247 NA NA NA NA NA NA 3563 3529 3802 NA NA NA NA NA NA 4755 810 2686 NA NA NA NA NA NA 2739 542 2487 NA NA NA NA NA NA
1634331600.0 10.0 NA 159 334 0 NA NA NA NA NA NA 3595 3945 0 NA NA NA NA NA NA 5824 7847 1013 NA NA NA NA NA NA 1999 3962 1056 NA NA NA NA NA
1634331600.0 1000.0 NA 332 173 0 96 NA NA NA NA NA 3820 3617 0 3457 NA NA NA NA NA 7154 3216 833 801 NA NA NA NA NA 3619 2012 884 681 NA NA NA NA
1634331600.0 10001.0 NA 258 495 0 98 240 NA NA NA NA 3734 4203 0 3493 3678 NA NA NA NA 5424 4795 1270 826 1956 NA NA NA NA 1868 4287 1328 898 2306 NA NA NA
1634331600.0 10002.0 NA 255 492 0 99 250 NA NA NA NA 3766 4230 0 3500 3716 NA NA NA NA 6791 4626 1301 827 1633 NA NA NA NA 2257 4027 1340 909 2083 NA NA NA
1634331600.0 10003.0 NA 259 497 0 99 250 NA NA NA NA 3737 4205 0 3500 3723 NA NA NA NA 6485 4578 1302 891 2181 NA NA NA NA 2545 3912 1339 1016 2154 NA NA NA
1634331600.0 10004.0 NA 249 494 0 107 226 NA NA NA NA 3748 4188 0 3500 3660 NA NA NA NA 6457 4569 1289 641 1955 NA NA NA NA 2248 4011 1334 676 2008 NA NA NA
1634331600.0 10005.0 NA 257 481 0 99 252 NA NA NA NA 3753 4232 0 3500 3702 NA NA NA NA 6837 4713 1300 689 2416 NA NA NA NA 2246 4187 1336 712 2432 NA NA NA
1634331600.0 10006.0 NA 237 485 0 96 214 NA NA NA NA 3722 4193 0 3494 3649 NA NA NA NA 6522 4703 1195 663 2259 NA NA NA NA 2116 4398 1249 689 2398 NA NA NA
1634331600.0 10007.0 NA 263 485 0 149 232 NA NA NA NA 3744 4231 0 3568 3678 NA NA NA NA 6941 4642 1290 670 1731 NA NA NA NA 2289 4017 1338 705 1708 NA NA NA
