Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1634590800.0 124.5 401 NA NA NA NA NA NA 3833 NA NA NA NA NA NA 2324 NA NA NA NA NA NA 1704 NA NA NA NA NA NA
1634590800.0 124.6 330 NA NA NA NA NA NA 3759 NA NA NA NA NA NA 2244 NA NA NA NA NA NA 1684 NA NA NA NA NA NA
1634590800.0 12634.0 NA NA NA 0 277 NA NA NA NA NA 0 3726 NA NA NA NA NA 2430 2271 NA NA NA NA NA 2478 2204 NA NA
1634590800.0 13034.0 NA NA 831 0 269 NA NA NA NA 4588 0 3725 NA NA NA NA 16155 2466 2264 NA NA NA NA 7897 2547 2188 NA NA
1634590800.0 13034.99 NA NA NA 670 0 261 NA NA NA NA 4362 0 3731 NA NA NA NA 13112 2063 2489 NA NA NA NA 6951 2105 2407 NA
1634590800.0 1307.0 NA 160 212 82 0 NA NA NA 3683 3674 3440 0 NA NA NA 1278 1511 425 556 NA NA NA 734 1330 491 596 NA NA
1634590800.0 1308.0 NA 156 203 59 0 NA NA NA 3679 3670 3440 0 NA NA NA 1098 1156 335 703 NA NA NA 673 1015 370 751 NA NA
1634590800.0 1325.1 NA 184 205 0 NA NA NA NA 3710 3657 0 NA NA NA NA 1589 1633 1071 NA NA NA NA 938 1334 1129 NA NA NA
1634590800.0 1325.3 NA 196 195 0 NA NA NA NA 3708 3645 0 NA NA NA NA 1454 1581 1053 NA NA NA NA 721 1306 1107 NA NA NA
1634590800.0 1325.51 NA 192 0 NA NA NA NA NA 3731 0 NA NA NA NA NA 4310 450 NA NA NA NA NA 2860 489 NA NA NA NA
1634590800.0 1325.5161 NA 210 0 NA NA NA NA NA 3753 0 NA NA NA NA NA 5348 470 NA NA NA NA NA 3547 509 NA NA NA NA
1634590800.0 1325.518 NA 225 0 NA NA NA NA NA 3768 0 NA NA NA NA NA 6497 412 NA NA NA NA NA 3854 465 NA NA NA NA
1634590800.0 134.813 NA 200 102 0 NA NA NA NA 3703 3471 0 NA NA NA NA 3041 621 431 NA NA NA NA 1492 620 464 NA NA NA
1634590800.0 135.1 582 0 165 NA NA NA NA 4158 0 3672 NA NA NA NA 2962 596 1253 NA NA NA NA 1868 629 1116 NA NA NA NA
1634590800.0 135.11 597 0 164 NA NA NA NA 4079 0 3678 NA NA NA NA 3693 774 1826 NA NA NA NA 2143 805 1406 NA NA NA NA
1634590800.0 135.12 572 0 151 NA NA NA NA 4152 0 3668 NA NA NA NA 2918 626 1637 NA NA NA NA 1997 653 1531 NA NA NA NA
1634590800.0 135.13 574 0 NA NA NA NA NA 4142 0 NA NA NA NA NA 3312 854 NA NA NA NA NA 2253 901 NA NA NA NA NA
1634590800.0 135.2 533 0 139 NA NA NA NA 4071 0 3659 NA NA NA NA 2038 529 1250 NA NA NA NA 1604 575 1156 NA NA NA NA
1634590800.0 135.3 516 0 148 NA NA NA NA 3976 0 3661 NA NA NA NA 2254 566 1422 NA NA NA NA 1669 597 1480 NA NA NA NA
1634590800.0 135.4 580 0 154 NA NA NA NA 4129 0 3671 NA NA NA NA 2621 572 1524 NA NA NA NA 1852 611 1408 NA NA NA NA
1634590800.0 135.5 581 0 147 NA NA NA NA 4123 0 3661 NA NA NA NA 2858 707 1628 NA NA NA NA 2012 779 1563 NA NA NA NA
1634590800.0 135.6 580 0 170 NA NA NA NA 4158 0 3661 NA NA NA NA 3056 755 1246 NA NA NA NA 1968 783 1118 NA NA NA NA
1634590800.0 135.7 601 0 155 NA NA NA NA 4130 0 3669 NA NA NA NA 2657 452 1413 NA NA NA NA 1957 496 1295 NA NA NA NA
1634590800.0 135.8 381 NA NA NA NA NA NA 3880 NA NA NA NA NA NA 2632 NA NA NA NA NA NA 1595 NA NA NA NA NA NA
1634590800.0 135.9 571 0 151 NA NA NA NA 4133 0 3661 NA NA NA NA 2430 618 1608 NA NA NA NA 1789 652 1634 NA NA NA NA
1634590800.0 136.72411 NA 208 0 NA NA NA NA NA 3760 0 NA NA NA NA NA 4062 408 NA NA NA NA NA 2640 447 NA NA NA NA
1634590800.0 136.733 NA 219 88 0 NA NA NA NA 3719 3477 0 NA NA NA NA 2809 660 658 NA NA NA NA 1479 699 714 NA NA NA
