Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634590800.0 1363.18 0 NA NA NA NA NA 0 NA NA NA NA NA 2225 NA NA NA NA NA 1173 NA NA NA NA NA
1634590800.0 140.56 NA 747 0 NA NA NA NA 2079 0 NA NA NA NA 73203 1464 NA NA NA NA 20799 1499 NA NA NA
1634590800.0 148.0 74 201 394 0 NA NA 990 1354 1576 0 NA NA 3706 3693 6674 2263 NA NA 2523 1781 4750 2305 NA NA
1634590800.0 158.181 87 256 438 78 0 NA 1013 1396 1622 985 0 NA 8010 2378 4536 392 1283 NA 4545 1123 3054 336 1311 NA
1634590800.0 23234.103 NA 440 628 0 NA NA NA 1661 1784 0 NA NA NA 16588 9507 1406 NA NA NA 4779 4286 1449 NA NA
1634590800.0 23234.9 NA 445 623 0 NA NA NA 1616 1760 0 NA NA NA 12121 12572 1096 NA NA NA 3545 5602 1125 NA NA
1634590800.0 23434.99 NA 898 1136 901 0 NA NA 2313 2528 2131 0 NA NA 43170 36282 80135 1861 NA NA 13003 10232 23643 1894 NA
1634590800.0 23461.97 857 NA NA NA NA NA 2307 NA NA NA NA NA 34670 NA NA NA NA NA 10459 NA NA NA NA NA
1634590800.0 250206.17 NA 425 492 0 NA NA NA 1648 1665 0 NA NA NA 72994 12537 2545 NA NA NA 20669 6351 2584 NA NA
1634590800.0 25200.0 NA 340 604 0 239 NA NA 1667 1755 0 1221 NA NA 7528 7669 1038 1140 NA NA 2451 4217 1086 1049 NA
1634590800.0 25203.0 NA 366 568 0 239 NA NA 1676 1771 0 1210 NA NA 6610 8056 1084 1225 NA NA 2133 4225 1111 1105 NA
1634590800.0 310.0 85 207 439 0 NA NA 1026 1419 1573 0 NA NA 2066 1026 5234 1369 NA NA 1410 615 3629 1398 NA NA
1634590800.0 4.28 NA 78 335 0 NA NA NA 996 1513 0 NA NA NA 596 8673 3575 NA NA NA 709 5557 3622 NA NA
1634590800.0 500202.0 NA 220 387 0 NA NA NA 1491 1521 0 NA NA NA 21229 7203 1243 NA NA NA 6343 3952 1281 NA NA
1634590800.0 500204.0 NA 218 387 0 NA NA NA 1439 1517 0 NA NA NA 15983 6855 1338 NA NA NA 4837 3852 1367 NA NA
1634590800.0 504.0 79 0 NA NA NA NA 940 0 NA NA NA NA 536 421 NA NA NA NA 499 452 NA NA NA NA
1634590800.0 546.0 79 91 NA NA NA NA 946 1005 NA NA NA NA 418 817 NA NA NA NA 421 818 NA NA NA NA
1634590800.0 561.0 73 0 NA NA NA NA 940 0 NA NA NA NA 523 425 NA NA NA NA 470 491 NA NA NA NA
