Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1634245200.0 250203.18 NA NA 596 0 NA NA NA NA NA 1689 0 NA NA NA NA NA 5562 762 NA NA NA NA NA 3098 947 NA NA NA
1634245200.0 250204.0 NA NA 448 0 NA NA NA NA NA 1458 0 NA NA NA NA NA 4384 616 NA NA NA NA NA 2613 898 NA NA NA
1634245200.0 250204.17 NA NA 577 0 NA NA NA NA NA 1689 0 NA NA NA NA NA 4322 761 NA NA NA NA NA 2705 1193 NA NA NA
1634245200.0 250204.18 NA NA 625 0 NA NA NA NA NA 1689 0 NA NA NA NA NA 7082 760 NA NA NA NA NA 3361 1253 NA NA NA
1634245200.0 250205.0 NA NA 437 0 NA NA NA NA NA 1432 0 NA NA NA NA NA 4178 604 NA NA NA NA NA 2553 985 NA NA NA
1634245200.0 250205.17 NA NA 580 0 NA NA NA NA NA 1624 0 NA NA NA NA NA 4894 740 NA NA NA NA NA 2804 1070 NA NA NA
1634245200.0 250205.18 NA NA 608 0 NA NA NA NA NA 1689 0 NA NA NA NA NA 5556 746 NA NA NA NA NA 2953 975 NA NA NA
1634245200.0 250206.0 NA 368 426 0 NA NA NA NA 1926 1368 0 NA NA NA NA 33715 4072 631 NA NA NA NA 14123 2557 813 NA NA NA
1634245200.0 250206.17 NA NA 570 0 NA NA NA NA NA 1689 0 NA NA NA NA NA 4339 757 NA NA NA NA NA 2630 988 NA NA NA
1634245200.0 250206.18 NA NA 661 0 NA NA NA NA NA 1690 0 NA NA NA NA NA 5807 766 NA NA NA NA NA 3710 945 NA NA NA
1634245200.0 250206.181 NA NA NA 653 0 NA NA NA NA NA 1689 0 NA NA NA NA NA 5975 789 NA NA NA NA NA 3120 926 NA NA
1634245200.0 250207.0 NA NA 421 0 NA NA NA NA NA 1368 0 NA NA NA NA NA 3731 586 NA NA NA NA NA 2516 871 NA NA NA
1634245200.0 250207.17 NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA
1634245200.0 250207.18 NA NA 596 0 NA NA NA NA NA 1689 0 NA NA NA NA NA 4682 728 NA NA NA NA NA 2746 1163 NA NA NA
1634245200.0 250208.17 NA NA 595 0 NA NA NA NA NA 1689 0 NA NA NA NA NA 6012 767 NA NA NA NA NA 8525 1097 NA NA NA
1634245200.0 250208.18 NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA
1634245200.0 250399.0 420 NA NA NA NA NA NA 1513 NA NA NA NA NA NA 1197 NA NA NA NA NA NA 872 NA NA NA NA NA NA
1634245200.0 250399.17 853 NA NA NA NA NA NA 1973 NA NA NA NA NA NA 1772 NA NA NA NA NA NA 1254 NA NA NA NA NA NA
1634245200.0 250399.18 809 NA NA NA NA NA NA 2101 NA NA NA NA NA NA 1929 NA NA NA NA NA NA 1461 NA NA NA NA NA NA
1634245200.0 250406.0 NA 0 133 NA NA NA NA NA 0 1071 NA NA NA NA NA 368 711 NA NA NA NA NA 551 836 NA NA NA NA
1634245200.0 25210.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1798 NA NA NA NA NA NA 989 NA NA NA NA NA NA
1634245200.0 25211.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1057 NA NA NA NA NA NA 987 NA NA NA NA NA NA
1634245200.0 25211.17 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1086 NA NA NA NA NA NA 989 NA NA NA NA NA NA
1634245200.0 25211.18 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1048 NA NA NA NA NA NA 949 NA NA NA NA NA NA
1634245200.0 25212.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1054 NA NA NA NA NA NA 979 NA NA NA NA NA NA
1634245200.0 25212.17 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1062 NA NA NA NA NA NA 988 NA NA NA NA NA NA
