Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634590800.0 1302.0 100 176 257 NA NA NA 1107 1132 1225 NA NA NA 7014 1277 2140 NA NA NA 2818 686 1745 NA NA NA
1634590800.0 1303.17 85 228 285 NA NA NA 1107 1196 1213 NA NA NA 13034 4137 2991 NA NA NA 6136 1477 2326 NA NA NA
1634590800.0 1307.0 NA 151 198 56 0 NA NA 1540 1041 586 0 NA NA 1263 1437 403 531 NA NA 736 1222 450 570 NA
1634590800.0 1308.0 NA 149 190 56 0 NA NA 1540 1039 586 0 NA NA 1203 1054 364 585 NA NA 742 964 414 637 NA
1634590800.0 1325.1 NA 175 199 0 NA NA NA 1645 728 0 NA NA NA 1413 1457 797 NA NA NA 788 1264 851 NA NA
1634590800.0 1325.3 NA 168 187 0 NA NA NA 1645 728 0 NA NA NA 1532 1497 770 NA NA NA 775 1280 817 NA NA
1634590800.0 1325.5 NA 183 0 NA NA NA NA 1589 0 NA NA NA NA 3609 428 NA NA NA NA 2567 468 NA NA NA
1634590800.0 1325.51 NA 167 0 NA NA NA NA 1589 0 NA NA NA NA 3185 413 NA NA NA NA 2421 467 NA NA NA
1634590800.0 1325.516 NA 186 0 NA NA NA NA 1589 0 NA NA NA NA 3234 437 NA NA NA NA 2312 485 NA NA NA
1634590800.0 1325.517 NA 178 0 NA NA NA NA 1590 0 NA NA NA NA 3432 445 NA NA NA NA 2377 491 NA NA NA
1634590800.0 1325.518 NA 205 0 NA NA NA NA 1591 0 NA NA NA NA 4362 422 NA NA NA NA 2877 463 NA NA NA
1634590800.0 1325.61 NA 260 NA NA NA NA NA 1729 NA NA NA NA NA 8166 NA NA NA NA NA 3919 NA NA NA NA
1634590800.0 1329.1 NA 255 0 NA NA NA NA 1727 0 NA NA NA NA 5680 330 NA NA NA NA 3029 372 NA NA NA
1634590800.0 134.807 NA 144 388 0 NA NA NA 1160 1364 0 NA NA NA 3645 21347 974 NA NA NA 1730 7847 1025 NA NA
1634590800.0 134.808 NA 144 392 0 NA NA NA 1160 1453 0 NA NA NA 3694 21866 811 NA NA NA 1708 7855 872 NA NA
1634590800.0 134.813 NA 191 70 0 NA NA NA 1551 588 0 NA NA NA 2635 514 624 NA NA NA 1459 532 676 NA NA
1634590800.0 134.99601 NA 49 339 0 NA NA NA 1096 1363 0 NA NA NA 738 20854 834 NA NA NA 529 7377 877 NA NA
1634590800.0 135.1 562 0 141 NA NA NA 1509 0 1071 NA NA NA 2156 584 1080 NA NA NA 1514 627 1025 NA NA NA
1634590800.0 135.12 553 0 134 NA NA NA 1471 0 1071 NA NA NA 2176 578 1271 NA NA NA 1616 639 1203 NA NA NA
1634590800.0 135.13 555 0 NA NA NA NA 1565 0 NA NA NA NA 2088 713 NA NA NA NA 1421 764 NA NA NA NA
1634590800.0 135.2 492 0 125 NA NA NA 1509 0 1071 NA NA NA 2017 573 1049 NA NA NA 1646 619 1019 NA NA NA
1634590800.0 135.3 483 0 126 NA NA NA 1509 0 1071 NA NA NA 1951 601 1129 NA NA NA 1537 657 1105 NA NA NA
1634590800.0 135.5 554 0 135 NA NA NA 1407 0 1072 NA NA NA 2052 656 1263 NA NA NA 1613 716 1217 NA NA NA
1634590800.0 135.6 564 0 138 NA NA NA 1573 0 1072 NA NA NA 2447 628 1132 NA NA NA 1785 681 1084 NA NA NA
1634590800.0 135.7 553 0 135 NA NA NA 1470 0 1071 NA NA NA 2194 641 1125 NA NA NA 1705 693 1093 NA NA NA
1634590800.0 135.8 305 NA NA NA NA NA 829 NA NA NA NA NA 1562 NA NA NA NA NA 1038 NA NA NA NA NA
1634590800.0 135.9 557 0 131 NA NA NA 1509 0 1071 NA NA NA 1909 612 1129 NA NA NA 1572 660 1098 NA NA NA
1634590800.0 1356.0 96 169 383 0 155 NA 1107 1029 1304 0 1071 NA 5196 1402 3435 863 1252 NA 2483 736 3042 907 1204 NA
1634590800.0 136.722 NA 112 412 0 NA NA NA 1513 1453 0 NA NA NA 1413 19114 751 NA NA NA 850 6913 807 NA NA
