Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634590800.0 10004.0 NA 222 439 0 80 148 NA 418 898 0 195 290 NA 2611 1661 479 362 890 NA 1228 2406 2242 1339 1992
1634590800.0 10005.0 NA 224 438 0 79 171 NA 425 898 0 193 346 NA 2611 1662 475 363 905 NA 1429 2772 802 1293 1836
1634590800.0 10006.0 NA 218 426 0 76 140 NA 422 831 0 184 287 NA 2616 1623 478 355 823 NA 2144 2403 1039 1391 1666
1634590800.0 1001.2 NA 506 173 0 NA NA NA 893 488 0 NA NA NA 13789 1907 123 NA NA NA 6560 1655 389 NA NA
1634590800.0 10806.0 NA 215 421 0 81 144 NA 413 879 0 186 291 NA 2488 1628 488 366 858 NA 1196 2236 1068 2517 2504
1634590800.0 10807.0 NA 220 428 0 105 159 NA 414 907 0 271 300 NA 2502 1683 489 509 872 NA 1265 2620 1186 1261 1602
1634590800.0 10871.0 NA 227 445 0 81 181 NA 410 899 0 201 347 NA 2571 1921 509 370 941 NA 1552 3903 1338 1119 1774
1634590800.0 109.0 86 124 275 NA NA NA 262 238 579 NA NA NA 2425 427 1532 NA NA NA 2494 1065 2631 NA NA NA
1634590800.0 12034.0 NA 297 614 0 NA NA NA 523 1067 0 NA NA NA 1779 3096 746 NA NA NA 2610 5198 1259 NA NA
1634590800.0 1311.0 NA 157 329 0 65 NA NA 378 519 0 165 NA NA 1283 1167 444 309 NA NA 1076 4145 787 1073 NA
1634590800.0 1320.0 NA 158 311 0 146 NA NA 377 619 0 307 NA NA 1274 1397 406 760 NA NA 1007 2066 826 1525 NA
1634590800.0 1321.0 NA 164 312 0 161 NA NA 374 652 0 341 NA NA 1229 1425 402 796 NA NA 1613 2742 810 1478 NA
1634590800.0 1325.6 NA 197 NA NA NA NA NA 508 NA NA NA NA NA 4072 NA NA NA NA NA 6417 NA NA NA NA
1634590800.0 1325.61 NA 191 NA NA NA NA NA 478 NA NA NA NA NA 3573 NA NA NA NA NA 4984 NA NA NA NA
1634590800.0 1325.9 NA 196 323 0 67 NA NA 405 664 0 180 NA NA 1397 1604 434 320 NA NA 1376 3427 858 938 NA
1634590800.0 1329.0 NA 165 325 0 166 NA NA 378 661 0 343 NA NA 1276 1466 414 807 NA NA 1127 2750 829 1434 NA
1634590800.0 1331.0 NA 160 321 0 167 NA NA 383 630 0 354 NA NA 1240 1490 418 818 NA NA 885 3277 885 1470 NA
1634590800.0 1356.0 89 159 326 0 125 NA 232 381 686 0 380 NA 1989 1283 1514 414 644 NA 1342 1138 4346 882 1271 NA
1634590800.0 136.816 NA 133 515 0 NA NA NA 241 1062 0 NA NA NA 655 17726 421 NA NA NA 946 7453 905 NA NA
