Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1634288400.0 1.0 92 139 227 NA NA NA NA NA NA 1116 664 1270 NA NA NA NA NA NA 2919 677 1938 NA NA NA NA NA NA 1620 527 1889 NA NA NA NA NA NA
1634288400.0 10.0 NA 153 327 0 NA NA NA NA NA NA 1177 1349 0 NA NA NA NA NA NA 3601 4810 796 NA NA NA NA NA NA 1409 2470 857 NA NA NA NA NA
1634288400.0 1000.0 NA 323 176 0 67 NA NA NA NA NA 1346 1178 0 593 NA NA NA NA NA 4825 2543 479 766 NA NA NA NA NA 2185 1385 511 624 NA NA NA NA
1634288400.0 10001.0 NA 244 478 0 102 232 NA NA NA NA 1616 1735 0 662 1220 NA NA NA NA 2480 2101 642 543 1485 NA NA NA NA 1142 1872 670 606 1537 NA NA NA
1634288400.0 10002.0 NA 252 484 0 115 248 NA NA NA NA 1616 1581 0 662 1220 NA NA NA NA 2632 2156 631 562 1476 NA NA NA NA 1130 1914 663 630 1501 NA NA NA
1634288400.0 10003.0 NA 251 482 0 92 248 NA NA NA NA 1616 1581 0 662 1220 NA NA NA NA 3027 3819 1016 683 1805 NA NA NA NA 1208 3357 1078 772 1879 NA NA NA
1634288400.0 10004.0 NA 250 481 0 122 222 NA NA NA NA 1552 1672 0 662 1117 NA NA NA NA 2582 2158 630 718 1340 NA NA NA NA 1128 1935 659 828 1393 NA NA NA
1634288400.0 10005.0 NA 250 488 0 92 244 NA NA NA NA 1616 1581 0 662 1220 NA NA NA NA 2401 2074 621 587 1444 NA NA NA NA 1112 1848 651 664 1497 NA NA NA
1634288400.0 10006.0 NA 249 475 0 121 224 NA NA NA NA 1680 1607 0 598 1040 NA NA NA NA 2381 2093 645 640 1425 NA NA NA NA 1079 1892 676 738 1482 NA NA NA
1634288400.0 10007.0 NA 255 479 0 122 224 NA NA NA NA 1655 1645 0 726 1220 NA NA NA NA 3760 3870 1066 768 2054 NA NA NA NA 1589 3477 1133 846 2199 NA NA NA
1634288400.0 10008.0 NA 258 486 0 121 258 NA NA NA NA 1719 1581 0 726 1219 NA NA NA NA 2958 3843 1124 895 1168 NA NA NA NA 1215 3563 1247 1112 1187 NA NA NA
1634288400.0 10009.0 NA 243 479 0 123 248 NA NA NA NA 1719 1581 0 726 1220 NA NA NA NA 2471 2224 639 786 1409 NA NA NA NA 1171 1923 671 962 1410 NA NA NA
1634288400.0 1001.0 NA 297 137 0 0 0 0 0 0 NA 1281 661 0 0 0 0 0 0 NA 5547 1238 196 142 234 451 241 520 NA 2833 965 222 170 265 483 289 620
1634288400.0 1001.2 NA 542 153 0 NA NA NA NA NA NA 2204 802 0 NA NA NA NA NA NA 25977 5649 172 NA NA NA NA NA NA 8214 3768 207 NA NA NA NA NA
1634288400.0 1002.0 NA 302 82 NA NA NA NA NA NA NA 1922 567 NA NA NA NA NA NA NA 7013 1151 NA NA NA NA NA NA NA 3939 756 NA NA NA NA NA NA
1634288400.0 10023.0 NA 254 475 0 89 219 NA NA NA NA 1616 1645 0 598 1040 NA NA NA NA 2965 3706 1021 655 1958 NA NA NA NA 1218 3336 1078 731 2068 NA NA NA
1634288400.0 10024.0 NA 263 494 0 130 246 NA NA NA NA 1719 1671 0 726 1221 NA NA NA NA 3864 4673 1238 849 2170 NA NA NA NA 1548 3560 1301 883 2290 NA NA NA
1634288400.0 10024.1 NA 245 486 0 NA NA NA NA NA NA 1719 1581 0 NA NA NA NA NA NA 3696 4121 1213 NA NA NA NA NA NA 1423 3376 1302 NA NA NA NA NA
1634288400.0 10024.2 NA 255 494 0 NA NA NA NA NA NA 1719 1581 0 NA NA NA NA NA NA 4029 3912 1057 NA NA NA NA NA NA 1571 3165 1126 NA NA NA NA NA
1634288400.0 10024.3 NA 258 495 0 NA NA NA NA NA NA 1719 1671 0 NA NA NA NA NA NA 3661 3792 1252 NA NA NA NA NA NA 1470 3084 1368 NA NA NA NA NA
1634288400.0 10024.4 NA 241 488 0 NA NA NA NA NA NA 1783 1671 0 NA NA NA NA NA NA 3918 3929 1344 NA NA NA NA NA NA 1522 3181 1500 NA NA NA NA NA
1634288400.0 10024.5 NA 249 499 0 NA NA NA NA NA NA 1719 1671 0 NA NA NA NA NA NA 4550 3953 1186 NA NA NA NA NA NA 1706 3203 1286 NA NA NA NA NA
1634288400.0 10025.0 NA 255 483 0 94 246 NA NA NA NA 1616 1671 0 598 1220 NA NA NA NA 2853 3876 1094 657 1834 NA NA NA NA 1173 3377 1158 757 1918 NA NA NA
1634288400.0 10026.0 NA 264 501 0 93 250 NA NA NA NA 1680 1671 0 662 1221 NA NA NA NA 4167 5103 1230 738 2118 NA NA NA NA 1605 3789 1298 791 2258 NA NA NA
1634288400.0 1003.0 NA 311 NA NA NA NA NA NA NA NA 1443 NA NA NA NA NA NA NA NA 1990 NA NA NA NA NA NA NA NA 1834 NA NA NA NA NA NA NA
1634288400.0 1004.0 NA 245 100 0 0 0 0 NA NA NA 1261 595 0 0 0 0 NA NA NA 2614 551 132 224 505 548 NA NA NA 2007 572 172 254 539 588 NA NA
1634288400.0 10042.0 NA 261 480 0 124 240 NA NA NA NA 1655 1607 0 726 1220 NA NA NA NA 3332 4150 1138 803 1763 NA NA NA NA 1428 3649 1195 875 1832 NA NA NA
1634288400.0 10059.0 NA 268 498 0 93 245 NA NA NA NA 1616 1735 0 662 1221 NA NA NA NA 4158 6103 1066 725 2197 NA NA NA NA 1615 4099 1131 779 2315 NA NA NA
1634288400.0 10071.0 NA 262 494 0 92 249 NA NA NA NA 1719 1607 0 662 1221 NA NA NA NA 4103 4396 1163 688 1888 NA NA NA NA 1593 3606 1239 751 1967 NA NA NA
1634288400.0 101.0 119 NA NA NA NA NA NA NA NA 504 NA NA NA NA NA NA NA NA 3937 NA NA NA NA NA NA NA NA 4122 NA NA NA NA NA NA NA NA
1634288400.0 1010.0 NA 39 63 0 NA NA NA NA NA NA 1107 596 0 NA NA NA NA NA NA 844 1112 603 NA NA NA NA NA NA 982 1186 662 NA NA NA NA NA
1634288400.0 102.0 118 NA NA NA NA NA NA NA NA 504 NA NA NA NA NA NA NA NA 3267 NA NA NA NA NA NA NA NA 3441 NA NA NA NA NA NA NA NA
