Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1634158800.0 10224.0 NA 396 951 0 NA NA NA NA NA 588 1154 0 NA NA NA NA NA 4018 4853 1839 NA NA NA NA NA 4316 5018 2306 NA NA NA NA
1634158800.0 10225.0 NA 367 911 0 NA NA NA NA NA 544 1133 0 NA NA NA NA NA 3793 4278 1835 NA NA NA NA NA 5475 4915 2796 NA NA NA NA
1634158800.0 103.0 44 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 1025 217 1277 NA NA NA NA NA 1566 373 1817 NA NA NA NA NA
1634158800.0 1030.0 NA 173 37 0 NA NA NA NA NA 316 85 0 NA NA NA NA NA 8285 222 60 NA NA NA NA NA 3333 255 125 NA NA NA NA
1634158800.0 10424.0 NA 213 680 0 NA NA NA NA NA 488 844 0 NA NA NA NA NA 1490 2428 1747 NA NA NA NA NA 1999 5097 2033 NA NA NA NA
1634158800.0 105.0 87 80 25 NA NA NA NA NA 185 367 65 NA NA NA NA NA 1599 461 106 NA NA NA NA NA 983 512 159 NA NA NA NA NA
1634158800.0 106.0 43 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 717 218 1267 NA NA NA NA NA 1104 435 1641 NA NA NA NA NA
1634158800.0 107.0 89 88 431 NA NA NA NA NA 186 359 536 NA NA NA NA NA 3499 485 1549 NA NA NA NA NA 2038 1028 2525 NA NA NA NA NA
1634158800.0 108.0 94 90 439 NA NA NA NA NA 192 359 541 NA NA NA NA NA 3990 516 1636 NA NA NA NA NA 1988 578 2519 NA NA NA NA NA
1634158800.0 10823.0 63 196 656 83 0 NA NA NA 124 485 826 135 0 NA NA NA 1375 1392 2198 377 1731 NA NA NA 1761 3432 3597 698 2150 NA NA NA
1634158800.0 10824.0 79 215 685 95 0 NA NA NA 135 482 845 145 0 NA NA NA 4219 1561 2460 409 1776 NA NA NA 3116 2622 3372 1075 2623 NA NA NA
1634158800.0 10825.0 68 199 672 85 0 NA NA NA 128 479 833 136 0 NA NA NA 3489 1430 2330 379 1743 NA NA NA 2967 1988 3731 1055 2044 NA NA NA
1634158800.0 10826.0 76 216 681 95 0 NA NA NA 137 477 848 144 0 NA NA NA 6335 1567 2718 399 1740 NA NA NA 3412 2807 5736 1688 2328 NA NA NA
1634158800.0 10842.0 59 190 667 93 0 NA NA NA 111 473 831 146 0 NA NA NA 1374 1260 2141 390 1729 NA NA NA 1325 3838 5336 951 2109 NA NA NA
1634158800.0 109.0 90 89 439 NA NA NA NA NA 189 367 542 NA NA NA NA NA 4083 532 1615 NA NA NA NA NA 2302 581 2809 NA NA NA NA NA
1634158800.0 11.0 NA 98 463 0 57 NA NA NA NA 370 586 0 104 NA NA NA NA 1738 1565 551 210 NA NA NA NA 1085 1633 831 320 NA NA NA
1634158800.0 110.0 59 81 424 NA NA NA NA NA 124 359 530 NA NA NA NA NA 946 443 1474 NA NA NA NA NA 990 598 2507 NA NA NA NA NA
1634158800.0 1102.0 NA 112 461 129 72 NA NA NA NA 363 565 226 162 NA NA NA NA 2510 3867 1499 375 NA NA NA NA 1710 4008 835 265 NA NA NA
1634158800.0 111.0 87 86 430 NA NA NA NA NA 183 359 529 NA NA NA NA NA 1824 388 1467 NA NA NA NA NA 1288 1790 2501 NA NA NA NA NA
1634158800.0 112.0 90 87 435 NA NA NA NA NA 190 367 533 NA NA NA NA NA 2945 502 1536 NA NA NA NA NA 1636 853 2426 NA NA NA NA NA
1634158800.0 11224.0 72 214 685 0 NA NA NA NA 134 477 823 0 NA NA NA NA 4327 1526 2486 1750 NA NA NA NA 2534 2186 3403 2143 NA NA NA NA
1634158800.0 113.0 86 85 430 NA NA NA NA NA 185 367 538 NA NA NA NA NA 3213 498 1596 NA NA NA NA NA 2080 553 2329 NA NA NA NA NA
1634158800.0 114.0 86 85 435 NA NA NA NA NA 185 359 538 NA NA NA NA NA 3471 489 1544 NA NA NA NA NA 2211 757 3290 NA NA NA NA NA
1634158800.0 115.0 87 88 436 NA NA NA NA NA 186 367 543 NA NA NA NA NA 3349 525 1604 NA NA NA NA NA 1931 669 2640 NA NA NA NA NA
1634158800.0 116.0 84 84 436 NA NA NA NA NA 182 367 545 NA NA NA NA NA 3499 485 1582 NA NA NA NA NA 2420 775 2395 NA NA NA NA NA
1634158800.0 11623.0 63 191 672 82 0 NA NA NA 109 480 830 132 0 NA NA NA 1272 1468 2366 418 1801 NA NA NA 1718 2809 4012 1524 2002 NA NA NA
1634158800.0 11624.0 71 217 690 103 0 NA NA NA 120 472 832 147 0 NA NA NA 3915 1646 2681 480 1843 NA NA NA 2374 1903 6000 1013 2206 NA NA NA
1634158800.0 11625.0 66 201 684 84 0 NA NA NA 114 483 817 134 0 NA NA NA 2788 1576 2510 406 1857 NA NA NA 2361 3054 3676 985 2749 NA NA NA
1634158800.0 11626.0 73 225 689 93 0 NA NA NA 122 479 861 143 0 NA NA NA 6106 1813 2826 478 1863 NA NA NA 3640 2267 3592 1082 2130 NA NA NA
1634158800.0 11642.0 56 189 669 93 0 NA NA NA 103 483 828 145 0 NA NA NA 1393 1327 2282 474 1827 NA NA NA 1620 2275 3333 1050 3026 NA NA NA
1634158800.0 117.0 85 86 438 NA NA NA NA NA 191 367 544 NA NA NA NA NA 3708 502 1637 NA NA NA NA NA 2086 594 3034 NA NA NA NA NA
1634158800.0 118.0 89 88 442 NA NA NA NA NA 188 367 558 NA NA NA NA NA 3911 506 1617 NA NA NA NA NA 1995 510 2470 NA NA NA NA NA
1634158800.0 119.0 88 86 433 NA NA NA NA NA 185 359 554 NA NA NA NA NA 2699 462 1534 NA NA NA NA NA 1649 746 2839 NA NA NA NA NA
1634158800.0 12.0 NA 111 459 0 NA NA NA NA NA 371 559 0 NA NA NA NA NA 2073 3026 520 NA NA NA NA NA 2029 3280 673 NA NA NA NA
1634158800.0 120.0 58 80 422 NA NA NA NA NA 137 367 544 NA NA NA NA NA 826 433 1488 NA NA NA NA NA 1193 622 3867 NA NA NA NA NA
1634158800.0 12024.0 73 219 689 0 NA NA NA NA 120 479 848 0 NA NA NA NA 4194 1672 2729 1828 NA NA NA NA 3316 1701 6475 2202 NA NA NA NA
1634158800.0 121.0 89 88 440 NA NA NA NA NA 188 359 541 NA NA NA NA NA 4218 514 1677 NA NA NA NA NA 2295 474 2438 NA NA NA NA NA
1634158800.0 122.0 51 76 416 NA NA NA NA NA 107 360 540 NA NA NA NA NA 606 332 1443 NA NA NA NA NA 1253 1575 2960 NA NA NA NA NA
1634158800.0 123.1 315 NA NA NA NA NA NA NA 506 NA NA NA NA NA NA NA 1093 NA NA NA NA NA NA NA 1520 NA NA NA NA NA NA NA
1634158800.0 123.2 317 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 1197 NA NA NA NA NA NA NA 1714 NA NA NA NA NA NA NA
1634158800.0 123.3 261 NA NA NA NA NA NA NA 500 NA NA NA NA NA NA NA 946 NA NA NA NA NA NA NA 1364 NA NA NA NA NA NA NA
1634158800.0 124.1 306 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 970 NA NA NA NA NA NA NA 1562 NA NA NA NA NA NA NA
1634158800.0 124.2 310 NA NA NA NA NA NA NA 520 NA NA NA NA NA NA NA 1098 NA NA NA NA NA NA NA 1646 NA NA NA NA NA NA NA
1634158800.0 124.4 305 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 961 NA NA NA NA NA NA NA 1083 NA NA NA NA NA NA NA
1634158800.0 124.5 305 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 994 NA NA NA NA NA NA NA 1252 NA NA NA NA NA NA NA
1634158800.0 124.6 263 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 956 NA NA NA NA NA NA NA 1470 NA NA NA NA NA NA NA
1634158800.0 125.0 92 84 437 NA NA NA NA NA 187 359 540 NA NA NA NA NA 2848 479 1533 NA NA NA NA NA 1901 933 2526 NA NA NA NA NA
1634158800.0 126.0 60 84 426 NA NA NA NA NA 148 367 532 NA NA NA NA NA 1288 441 1525 NA NA NA NA NA 967 561 2175 NA NA NA NA NA
1634158800.0 127.0 60 79 428 NA NA NA NA NA 124 367 550 NA NA NA NA NA 1112 436 1446 NA NA NA NA NA 755 897 2483 NA NA NA NA NA
1634158800.0 128.0 57 81 417 NA NA NA NA NA 114 359 525 NA NA NA NA NA 780 448 1459 NA NA NA NA NA 722 743 2688 NA NA NA NA NA
1634158800.0 129.0 58 79 419 NA NA NA NA NA 130 367 534 NA NA NA NA NA 796 445 1461 NA NA NA NA NA 1129 896 2358 NA NA NA NA NA
1634158800.0 13.0 NA 88 437 0 NA NA NA NA NA 363 546 0 NA NA NA NA NA 438 1961 462 NA NA NA NA NA 864 2917 563 NA NA NA NA
1634158800.0 130.0 60 81 424 NA NA NA NA NA 132 367 521 NA NA NA NA NA 807 441 1463 NA NA NA NA NA 669 604 2303 NA NA NA NA NA
1634158800.0 1301.0 83 94 216 NA NA NA NA NA 151 377 344 NA NA NA NA NA 1666 519 1092 NA NA NA NA NA 1482 731 1365 NA NA NA NA NA
1634158800.0 1302.0 94 107 226 NA NA NA NA NA 166 377 326 NA NA NA NA NA 3926 670 1294 NA NA NA NA NA 1527 579 2096 NA NA NA NA NA
1634158800.0 1303.0 84 104 232 NA NA NA NA NA 157 377 354 NA NA NA NA NA 6810 545 1381 NA NA NA NA NA 3363 633 1997 NA NA NA NA NA
1634158800.0 1306.0 NA 93 542 0 NA NA NA NA NA 380 662 0 NA NA NA NA NA 464 1592 584 NA NA NA NA NA 1211 3072 706 NA NA NA NA
1634158800.0 1307.0 NA 93 181 44 0 NA NA NA NA 379 259 86 0 NA NA NA NA 491 592 132 209 NA NA NA NA 1291 1063 207 277 NA NA NA
1634158800.0 1308.0 NA 93 175 49 0 NA NA NA NA 379 253 85 0 NA NA NA NA 467 519 138 219 NA NA NA NA 2901 1124 327 492 NA NA NA
1634158800.0 1309.0 NA 105 564 0 NA NA NA NA NA 380 674 0 NA NA NA NA NA 512 1787 586 NA NA NA NA NA 532 3398 636 NA NA NA NA
1634158800.0 131.0 61 80 425 NA NA NA NA NA 141 359 533 NA NA NA NA NA 1622 448 1476 NA NA NA NA NA 1746 963 2467 NA NA NA NA NA
1634158800.0 1310.0 NA 102 561 0 NA NA NA NA NA 373 682 0 NA NA NA NA NA 540 1691 611 NA NA NA NA NA 2078 2878 755 NA NA NA NA
1634158800.0 1311.0 NA 96 483 0 57 NA NA NA NA 381 592 0 105 NA NA NA NA 451 1121 581 212 NA NA NA NA 998 4271 742 548 NA NA NA
1634158800.0 1312.0 NA 101 565 0 NA NA NA NA NA 381 672 0 NA NA NA NA NA 566 1758 615 NA NA NA NA NA 1152 2465 814 NA NA NA NA
1634158800.0 1313.0 NA 108 568 0 NA NA NA NA NA 380 673 0 NA NA NA NA NA 479 2010 591 NA NA NA NA NA 976 3301 657 NA NA NA NA
1634158800.0 1314.0 NA 102 559 0 NA NA NA NA NA 373 677 0 NA NA NA NA NA 530 1701 605 NA NA NA NA NA 1420 3241 733 NA NA NA NA
1634158800.0 1315.0 NA 95 548 0 NA NA NA NA NA 380 669 0 NA NA NA NA NA 454 1603 579 NA NA NA NA NA 958 2969 690 NA NA NA NA
1634158800.0 1316.0 NA 94 555 0 NA NA NA NA NA 380 667 0 NA NA NA NA NA 445 1581 572 NA NA NA NA NA 667 2572 662 NA NA NA NA
1634158800.0 1317.0 NA 94 551 0 NA NA NA NA NA 380 674 0 NA NA NA NA NA 475 1596 583 NA NA NA NA NA 889 3485 709 NA NA NA NA
1634158800.0 1318.0 NA 92 558 0 NA NA NA NA NA 380 669 0 NA NA NA NA NA 481 1576 579 NA NA NA NA NA 1648 2757 698 NA NA NA NA
1634158800.0 1319.0 NA 95 554 0 NA NA NA NA NA 373 670 0 NA NA NA NA NA 463 1563 576 NA NA NA NA NA 842 2880 683 NA NA NA NA
1634158800.0 132.0 84 89 436 NA NA NA NA NA 173 367 539 NA NA NA NA NA 3153 500 1574 NA NA NA NA NA 1387 629 1994 NA NA NA NA NA
1634158800.0 1320.0 NA 94 547 0 NA NA NA NA NA 380 649 0 NA NA NA NA NA 491 1596 581 NA NA NA NA NA 597 3304 729 NA NA NA NA
1634158800.0 1321.0 NA 97 557 0 NA NA NA NA NA 380 663 0 NA NA NA NA NA 495 1579 615 NA NA NA NA NA 818 2495 781 NA NA NA NA
1634158800.0 1322.0 NA 96 553 0 NA NA NA NA NA 380 652 0 NA NA NA NA NA 476 1595 576 NA NA NA NA NA 2161 3577 664 NA NA NA NA
1634158800.0 1323.0 NA 94 551 0 NA NA NA NA NA 373 663 0 NA NA NA NA NA 464 1516 566 NA NA NA NA NA 1255 2873 648 NA NA NA NA
1634158800.0 1324.0 NA 104 564 0 NA NA NA NA NA 373 676 0 NA NA NA NA NA 550 1752 607 NA NA NA NA NA 857 3264 755 NA NA NA NA
1634158800.0 1325.0 NA 105 566 0 68 NA NA NA NA 381 693 0 115 NA NA NA NA 555 1790 610 216 NA NA NA NA 921 3658 824 295 NA NA NA
1634158800.0 1325.1 NA 106 218 0 NA NA NA NA NA 381 288 0 NA NA NA NA NA 535 700 269 NA NA NA NA NA 622 1556 342 NA NA NA NA
1634158800.0 1325.2 NA 107 563 0 NA NA NA NA NA 381 686 0 NA NA NA NA NA 559 1761 595 NA NA NA NA NA 830 2379 724 NA NA NA NA
1634158800.0 1325.3 NA 109 208 0 NA NA NA NA NA 373 273 0 NA NA NA NA NA 579 680 249 NA NA NA NA NA 1692 1361 315 NA NA NA NA
1634158800.0 1325.4 NA 106 568 0 NA NA NA NA NA 381 678 0 NA NA NA NA NA 561 1812 598 NA NA NA NA NA 1306 2868 702 NA NA NA NA
1634158800.0 1325.5 NA 190 0 NA NA NA NA NA NA 295 0 NA NA NA NA NA NA 4403 130 NA NA NA NA NA NA 6457 955 NA NA NA NA NA
1634158800.0 1325.51 NA 174 0 NA NA NA NA NA NA 246 0 NA NA NA NA NA NA 1476 119 NA NA NA NA NA NA 2665 158 NA NA NA NA NA
1634158800.0 1325.6 NA 166 NA NA NA NA NA NA NA 239 NA NA NA NA NA NA NA 2247 NA NA NA NA NA NA NA 3291 NA NA NA NA NA NA
1634158800.0 1325.7 NA 165 0 NA NA NA NA NA NA 234 0 NA NA NA NA NA NA 2267 113 NA NA NA NA NA NA 3210 165 NA NA NA NA NA
1634158800.0 1325.8 NA 165 0 NA NA NA NA NA NA 235 0 NA NA NA NA NA NA 2308 125 NA NA NA NA NA NA 3037 288 NA NA NA NA NA
1634158800.0 1325.9 NA 155 0 NA NA NA NA NA NA 226 0 NA NA NA NA NA NA 1681 111 NA NA NA NA NA NA 1359 164 NA NA NA NA NA
1634158800.0 1326.0 NA 101 555 0 NA NA NA NA NA 381 677 0 NA NA NA NA NA 494 1652 582 NA NA NA NA NA 1544 3178 704 NA NA NA NA
1634158800.0 1327.0 NA 102 560 0 NA NA NA NA NA 381 679 0 NA NA NA NA NA 516 1640 608 NA NA NA NA NA 986 2682 759 NA NA NA NA
1634158800.0 1328.0 NA 104 561 0 NA NA NA NA NA 381 674 0 NA NA NA NA NA 525 1701 630 NA NA NA NA NA 904 3646 886 NA NA NA NA
1634158800.0 1329.0 NA 101 557 0 NA NA NA NA NA 373 668 0 NA NA NA NA NA 483 1604 592 NA NA NA NA NA 683 2290 715 NA NA NA NA
1634158800.0 1329.1 NA 177 0 NA NA NA NA NA NA 253 0 NA NA NA NA NA NA 1956 111 NA NA NA NA NA NA 1651 158 NA NA NA NA NA
1634158800.0 133.0 94 91 442 NA NA NA NA NA 191 367 544 NA NA NA NA NA 5057 539 1726 NA NA NA NA NA 2294 1425 2548 NA NA NA NA NA
1634158800.0 1330.0 NA 100 556 0 NA NA NA NA NA 381 666 0 NA NA NA NA NA 501 1624 593 NA NA NA NA NA 800 3027 709 NA NA NA NA
1634158800.0 1331.0 NA 100 558 0 NA NA NA NA NA 373 671 0 NA NA NA NA NA 514 1638 601 NA NA NA NA NA 697 3384 720 NA NA NA NA
1634158800.0 1332.0 NA 104 561 0 NA NA NA NA NA 381 668 0 NA NA NA NA NA 552 1707 596 NA NA NA NA NA 1898 2438 702 NA NA NA NA
1634158800.0 1333.0 NA 100 559 0 NA NA NA NA NA 381 668 0 NA NA NA NA NA 503 1628 584 NA NA NA NA NA 2609 2668 682 NA NA NA NA
1634158800.0 1334.0 NA 105 560 0 NA NA NA NA NA 381 674 0 NA NA NA NA NA 556 1724 604 NA NA NA NA NA 986 3477 714 NA NA NA NA
1634158800.0 1335.0 NA 103 559 0 NA NA NA NA NA 380 677 0 NA NA NA NA NA 507 1629 594 NA NA NA NA NA 758 2825 717 NA NA NA NA
1634158800.0 1336.0 NA 105 569 0 NA NA NA NA NA 373 684 0 NA NA NA NA NA 562 2139 605 NA NA NA NA NA 985 3231 753 NA NA NA NA
1634158800.0 1337.0 NA 108 579 0 NA NA NA NA NA 381 697 0 NA NA NA NA NA 616 2074 607 NA NA NA NA NA 2305 3411 751 NA NA NA NA
1634158800.0 1338.0 NA 107 571 0 NA NA NA NA NA 381 689 0 NA NA NA NA NA 557 1759 611 NA NA NA NA NA 688 3220 758 NA NA NA NA
1634158800.0 1339.0 NA 111 577 0 NA NA NA NA NA 381 682 0 NA NA NA NA NA 635 1974 599 NA NA NA NA NA 2228 2987 682 NA NA NA NA
1634158800.0 134.0 NA 423 37 0 NA NA NA NA NA 515 76 0 NA NA NA NA NA 2995 129 60 NA NA NA NA NA 3619 409 81 NA NA NA NA
1634158800.0 134.701 NA 28 508 0 NA NA NA NA NA 81 616 0 NA NA NA NA NA 254 4462 652 NA NA NA NA NA 396 3687 789 NA NA NA NA
1634158800.0 134.702 NA 31 504 0 NA NA NA NA NA 84 598 0 NA NA NA NA NA 262 5625 622 NA NA NA NA NA 378 4634 735 NA NA NA NA
1634158800.0 134.703 NA 33 514 0 NA NA NA NA NA 90 611 0 NA NA NA NA NA 256 5802 656 NA NA NA NA NA 457 3723 767 NA NA NA NA
1634158800.0 134.704 NA 32 500 0 NA NA NA NA NA 83 598 0 NA NA NA NA NA 272 5553 635 NA NA NA NA NA 418 4041 760 NA NA NA NA
1634158800.0 134.705 NA 32 519 0 NA NA NA NA NA 83 621 0 NA NA NA NA NA 266 5971 677 NA NA NA NA NA 649 3969 779 NA NA NA NA
1634158800.0 134.706 NA 42 511 0 NA NA NA NA NA 87 613 0 NA NA NA NA NA 251 6056 680 NA NA NA NA NA 517 3649 787 NA NA NA NA
1634158800.0 134.707 NA 41 503 0 NA NA NA NA NA 85 599 0 NA NA NA NA NA 246 5516 641 NA NA NA NA NA 377 3330 745 NA NA NA NA
1634158800.0 134.708 NA 30 501 0 NA NA NA NA NA 84 601 0 NA NA NA NA NA 256 5240 623 NA NA NA NA NA 498 3858 701 NA NA NA NA
1634158800.0 134.709 NA 37 680 0 NA NA NA NA NA 83 790 0 NA NA NA NA NA 278 5612 653 NA NA NA NA NA 386 3811 691 NA NA NA NA
1634158800.0 134.71 NA 31 492 0 NA NA NA NA NA 77 587 0 NA NA NA NA NA 241 3979 629 NA NA NA NA NA 668 3867 921 NA NA NA NA
1634158800.0 134.801 NA 31 499 0 NA NA NA NA NA 85 595 0 NA NA NA NA NA 261 4244 609 NA NA NA NA NA 495 4915 710 NA NA NA NA
1634158800.0 134.802 NA 29 509 0 NA NA NA NA NA 87 611 0 NA NA NA NA NA 288 6745 617 NA NA NA NA NA 587 3768 722 NA NA NA NA
1634158800.0 134.803 NA 32 510 0 NA NA NA NA NA 87 607 0 NA NA NA NA NA 292 6164 616 NA NA NA NA NA 563 3342 716 NA NA NA NA
1634158800.0 134.804 NA 30 511 0 NA NA NA NA NA 88 614 0 NA NA NA NA NA 274 6732 626 NA NA NA NA NA 383 3894 748 NA NA NA NA
1634158800.0 134.805 NA 32 512 0 NA NA NA NA NA 93 618 0 NA NA NA NA NA 257 6613 629 NA NA NA NA NA 510 3507 745 NA NA NA NA
1634158800.0 134.806 NA 31 512 0 NA NA NA NA NA 87 622 0 NA NA NA NA NA 280 7136 666 NA NA NA NA NA 377 3239 888 NA NA NA NA
1634158800.0 134.807 NA 90 539 0 NA NA NA NA NA 194 677 0 NA NA NA NA NA 1451 7592 791 NA NA NA NA NA 2204 4745 1297 NA NA NA NA
1634158800.0 134.808 NA 97 540 0 NA NA NA NA NA 196 677 0 NA NA NA NA NA 1452 7672 678 NA NA NA NA NA 2237 4178 790 NA NA NA NA
1634158800.0 134.809 NA 34 505 0 NA NA NA NA NA 88 604 0 NA NA NA NA NA 290 6591 626 NA NA NA NA NA 872 3702 770 NA NA NA NA
1634158800.0 134.81 NA 37 510 0 NA NA NA NA NA 83 611 0 NA NA NA NA NA 255 6334 633 NA NA NA NA NA 640 3954 767 NA NA NA NA
1634158800.0 134.811 NA 38 510 0 NA NA NA NA NA 89 612 0 NA NA NA NA NA 282 6777 634 NA NA NA NA NA 492 3831 753 NA NA NA NA
