Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1634158800.0 10024.2 NA 217 669 0 NA NA NA NA NA 476 840 0 NA NA NA NA NA 1542 2379 1699 NA NA NA NA NA 2976 5087 1927 NA NA NA NA
1634158800.0 10024.3 NA 217 251 0 NA NA NA NA NA 473 335 0 NA NA NA NA NA 1490 749 270 NA NA NA NA NA 2700 800 373 NA NA NA NA
1634158800.0 10024.4 NA 211 682 0 NA NA NA NA NA 481 837 0 NA NA NA NA NA 1483 2370 1722 NA NA NA NA NA 1962 3648 2039 NA NA NA NA
1634158800.0 10024.5 NA 212 263 0 NA NA NA NA NA 481 400 0 NA NA NA NA NA 1519 813 300 NA NA NA NA NA 2106 1387 398 NA NA NA NA
1634158800.0 10024.6 NA 212 672 0 NA NA NA NA NA 480 835 0 NA NA NA NA NA 1486 2349 1683 NA NA NA NA NA 2835 3812 2262 NA NA NA NA
1634158800.0 10025.0 NA 204 668 90 0 NA NA NA NA 488 822 134 0 NA NA NA NA 1389 2261 367 1707 NA NA NA NA 1982 4752 724 2235 NA NA NA
1634158800.0 10026.0 NA 219 681 94 0 NA NA NA NA 481 813 144 0 NA NA NA NA 1562 2520 404 1730 NA NA NA NA 2020 4020 957 2148 NA NA NA
1634158800.0 1003.0 NA 312 0 NA NA NA NA NA NA 425 0 NA NA NA NA NA NA 2795 430 NA NA NA NA NA NA 2992 547 NA NA NA NA NA
1634158800.0 1004.0 NA 332 169 0 0 0 0 NA NA 428 212 0 0 0 0 NA NA 1264 456 68 80 246 244 NA NA 3128 546 144 161 316 279 NA
1634158800.0 10042.0 NA 202 673 95 0 NA NA NA NA 489 804 145 0 NA NA NA NA 1415 2261 397 1727 NA NA NA NA 2283 4886 768 2062 NA NA NA
1634158800.0 10059.0 NA 218 686 94 0 NA NA NA NA 480 842 144 0 NA NA NA NA 1600 2831 400 1745 NA NA NA NA 3200 3334 1249 2438 NA NA NA
1634158800.0 10071.0 NA 203 673 84 0 NA NA NA NA 482 833 135 0 NA NA NA NA 1406 2306 387 1761 NA NA NA NA 2535 3645 1291 2442 NA NA NA
1634158800.0 101.0 80 NA NA NA NA NA NA NA 149 NA NA NA NA NA NA NA 850 NA NA NA NA NA NA NA 941 NA NA NA NA NA NA NA
1634158800.0 1010.0 NA 24 69 0 NA NA NA NA NA 68 120 0 NA NA NA NA NA 107 177 82 NA NA NA NA NA 695 252 106 NA NA NA NA
1634158800.0 102.0 82 NA NA NA NA NA NA NA 149 NA NA NA NA NA NA NA 674 NA NA NA NA NA NA NA 829 NA NA NA NA NA NA NA
1634158800.0 1020.0 NA 35 NA NA NA NA NA NA NA 106 NA NA NA NA NA NA NA 206 NA NA NA NA NA NA NA 274 NA NA NA NA NA NA
1634158800.0 10224.0 NA 400 951 0 NA NA NA NA NA 606 1158 0 NA NA NA NA NA 3852 4731 1741 NA NA NA NA NA 3498 4130 1939 NA NA NA NA
1634158800.0 10225.0 NA 383 912 0 NA NA NA NA NA 590 1136 0 NA NA NA NA NA 3983 4538 1789 NA NA NA NA NA 6598 7157 2282 NA NA NA NA
1634158800.0 103.0 43 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 635 216 1254 NA NA NA NA NA 740 440 1820 NA NA NA NA NA
1634158800.0 1030.0 NA 175 36 0 NA NA NA NA NA 324 84 0 NA NA NA NA NA 8086 229 58 NA NA NA NA NA 3795 281 116 NA NA NA NA
1634158800.0 10424.0 NA 213 680 0 NA NA NA NA NA 481 823 0 NA NA NA NA NA 1428 2360 1732 NA NA NA NA NA 2074 3451 2266 NA NA NA NA
1634158800.0 105.0 86 79 30 NA NA NA NA NA 184 367 65 NA NA NA NA NA 1456 450 92 NA NA NA NA NA 891 414 119 NA NA NA NA NA
1634158800.0 106.0 43 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 518 209 1263 NA NA NA NA NA 1031 297 2283 NA NA NA NA NA
1634158800.0 107.0 90 86 439 NA NA NA NA NA 187 360 545 NA NA NA NA NA 3534 514 1545 NA NA NA NA NA 2068 1022 2486 NA NA NA NA NA
1634158800.0 108.0 90 88 442 NA NA NA NA NA 187 367 546 NA NA NA NA NA 4105 510 1645 NA NA NA NA NA 2404 941 2384 NA NA NA NA NA
1634158800.0 10823.0 64 193 663 83 0 NA NA NA 124 477 803 133 0 NA NA NA 1684 1324 2132 374 1708 NA NA NA 2116 4296 4644 947 2303 NA NA NA
1634158800.0 10824.0 72 216 688 95 0 NA NA NA 134 479 848 145 0 NA NA NA 4612 1517 2440 401 1732 NA NA NA 3662 2325 5033 743 2080 NA NA NA
1634158800.0 10825.0 68 201 673 84 0 NA NA NA 129 471 831 135 0 NA NA NA 3417 1419 2278 378 1829 NA NA NA 2939 2975 3634 816 2350 NA NA NA
1634158800.0 10826.0 74 219 692 94 0 NA NA NA 135 479 848 145 0 NA NA NA 6616 1556 2659 403 1742 NA NA NA 5493 2765 4013 931 2257 NA NA NA
1634158800.0 10842.0 58 186 659 94 0 NA NA NA 111 479 824 144 0 NA NA NA 1150 1199 2100 398 1711 NA NA NA 1615 5151 4199 1141 2334 NA NA NA
1634158800.0 109.0 93 89 441 NA NA NA NA NA 190 367 549 NA NA NA NA NA 4409 515 1581 NA NA NA NA NA 2180 840 2081 NA NA NA NA NA
1634158800.0 11.0 NA 97 467 0 57 NA NA NA NA 363 584 0 105 NA NA NA NA 1698 1539 561 206 NA NA NA NA 1162 2592 897 356 NA NA NA
1634158800.0 110.0 58 82 424 NA NA NA NA NA 124 359 534 NA NA NA NA NA 844 439 1453 NA NA NA NA NA 665 830 2554 NA NA NA NA NA
1634158800.0 1102.0 NA 113 463 127 72 NA NA NA NA 371 571 223 162 NA NA NA NA 2445 3795 1540 384 NA NA NA NA 1751 3629 1383 267 NA NA NA
1634158800.0 111.0 87 83 429 NA NA NA NA NA 184 360 549 NA NA NA NA NA 2026 380 1460 NA NA NA NA NA 1853 938 2610 NA NA NA NA NA
1634158800.0 112.0 89 86 435 NA NA NA NA NA 190 367 550 NA NA NA NA NA 3229 527 1512 NA NA NA NA NA 1987 1488 2309 NA NA NA NA NA
1634158800.0 11224.0 75 216 690 0 NA NA NA NA 134 476 845 0 NA NA NA NA 4548 1563 2440 1731 NA NA NA NA 3603 4392 3598 2097 NA NA NA NA
1634158800.0 113.0 84 87 438 NA NA NA NA NA 186 367 544 NA NA NA NA NA 3146 490 1522 NA NA NA NA NA 2055 934 3166 NA NA NA NA NA
1634158800.0 114.0 83 85 433 NA NA NA NA NA 182 360 530 NA NA NA NA NA 3401 483 1527 NA NA NA NA NA 2060 827 2880 NA NA NA NA NA
1634158800.0 115.0 91 87 433 NA NA NA NA NA 187 360 552 NA NA NA NA NA 3619 498 1532 NA NA NA NA NA 2188 611 1994 NA NA NA NA NA
1634158800.0 116.0 88 86 439 NA NA NA NA NA 185 367 548 NA NA NA NA NA 3323 496 1528 NA NA NA NA NA 2470 613 2657 NA NA NA NA NA
1634158800.0 11623.0 61 192 668 83 0 NA NA NA 110 473 829 133 0 NA NA NA 1358 1405 2310 402 1773 NA NA NA 2038 2380 3662 1087 2314 NA NA NA
1634158800.0 11624.0 71 217 692 94 0 NA NA NA 120 479 859 145 0 NA NA NA 3839 1615 2583 484 1826 NA NA NA 2362 2857 4092 1291 2534 NA NA NA
1634158800.0 11625.0 66 203 680 84 0 NA NA NA 114 478 842 134 0 NA NA NA 2921 1558 2459 408 1813 NA NA NA 2136 5614 5047 759 2129 NA NA NA
1634158800.0 11626.0 73 230 690 93 0 NA NA NA 123 480 859 144 0 NA NA NA 5570 1806 2802 521 1813 NA NA NA 4552 2496 3781 1434 2543 NA NA NA
1634158800.0 11642.0 56 187 668 94 0 NA NA NA 103 484 827 144 0 NA NA NA 1248 1273 2217 479 1850 NA NA NA 1389 1895 4265 1612 2616 NA NA NA
1634158800.0 117.0 91 91 436 NA NA NA NA NA 191 367 554 NA NA NA NA NA 3566 503 1579 NA NA NA NA NA 1699 725 2433 NA NA NA NA NA
1634158800.0 118.0 86 88 437 NA NA NA NA NA 179 360 548 NA NA NA NA NA 4474 524 1625 NA NA NA NA NA 2663 1064 2735 NA NA NA NA NA
1634158800.0 119.0 88 84 433 NA NA NA NA NA 185 367 548 NA NA NA NA NA 3128 489 1551 NA NA NA NA NA 2220 1328 2328 NA NA NA NA NA
1634158800.0 12.0 NA 113 455 0 NA NA NA NA NA 370 559 0 NA NA NA NA NA 2037 2952 504 NA NA NA NA NA 1500 3521 838 NA NA NA NA
1634158800.0 120.0 59 80 424 NA NA NA NA NA 137 360 529 NA NA NA NA NA 776 451 1418 NA NA NA NA NA 903 1049 2470 NA NA NA NA NA
1634158800.0 12024.0 73 217 688 0 NA NA NA NA 120 478 864 0 NA NA NA NA 3784 1622 2628 1848 NA NA NA NA 3282 3307 4299 2336 NA NA NA NA
1634158800.0 121.0 89 88 438 NA NA NA NA NA 189 367 540 NA NA NA NA NA 3787 527 1618 NA NA NA NA NA 1953 749 2570 NA NA NA NA NA
1634158800.0 122.0 56 78 421 NA NA NA NA NA 129 359 528 NA NA NA NA NA 1197 348 1427 NA NA NA NA NA 1318 702 2618 NA NA NA NA NA
1634158800.0 123.1 316 NA NA NA NA NA NA NA 511 NA NA NA NA NA NA NA 1080 NA NA NA NA NA NA NA 1151 NA NA NA NA NA NA NA
1634158800.0 123.2 315 NA NA NA NA NA NA NA 508 NA NA NA NA NA NA NA 1166 NA NA NA NA NA NA NA 1138 NA NA NA NA NA NA NA
1634158800.0 123.3 261 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 943 NA NA NA NA NA NA NA 1152 NA NA NA NA NA NA NA
1634158800.0 124.1 304 NA NA NA NA NA NA NA 512 NA NA NA NA NA NA NA 949 NA NA NA NA NA NA NA 1097 NA NA NA NA NA NA NA
1634158800.0 124.2 319 NA NA NA NA NA NA NA 506 NA NA NA NA NA NA NA 1073 NA NA NA NA NA NA NA 1252 NA NA NA NA NA NA NA
1634158800.0 124.4 301 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 957 NA NA NA NA NA NA NA 1167 NA NA NA NA NA NA NA
1634158800.0 124.5 306 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 969 NA NA NA NA NA NA NA 1170 NA NA NA NA NA NA NA
1634158800.0 124.6 260 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 942 NA NA NA NA NA NA NA 1131 NA NA NA NA NA NA NA
1634158800.0 125.0 87 82 432 NA NA NA NA NA 187 360 536 NA NA NA NA NA 3074 481 1540 NA NA NA NA NA 2216 994 2431 NA NA NA NA NA
1634158800.0 126.0 60 80 429 NA NA NA NA NA 148 367 529 NA NA NA NA NA 1294 455 1481 NA NA NA NA NA 1180 863 2259 NA NA NA NA NA
1634158800.0 127.0 58 78 431 NA NA NA NA NA 124 359 532 NA NA NA NA NA 1163 435 1492 NA NA NA NA NA 776 794 2532 NA NA NA NA NA
1634158800.0 128.0 57 81 420 NA NA NA NA NA 114 360 535 NA NA NA NA NA 459 433 1442 NA NA NA NA NA 1194 851 2671 NA NA NA NA NA
1634158800.0 129.0 58 79 418 NA NA NA NA NA 122 367 531 NA NA NA NA NA 780 440 1409 NA NA NA NA NA 855 972 2071 NA NA NA NA NA
1634158800.0 13.0 NA 89 443 0 NA NA NA NA NA 363 542 0 NA NA NA NA NA 433 2039 458 NA NA NA NA NA 1158 3096 580 NA NA NA NA
1634158800.0 130.0 60 81 423 NA NA NA NA NA 125 359 542 NA NA NA NA NA 866 442 1421 NA NA NA NA NA 876 782 2062 NA NA NA NA NA
1634158800.0 1301.0 81 94 212 NA NA NA NA NA 151 369 330 NA NA NA NA NA 1445 530 1101 NA NA NA NA NA 1283 742 1654 NA NA NA NA NA
1634158800.0 1302.0 94 105 227 NA NA NA NA NA 166 377 330 NA NA NA NA NA 3883 624 1231 NA NA NA NA NA 1788 832 1640 NA NA NA NA NA
1634158800.0 1303.0 88 111 230 NA NA NA NA NA 159 377 330 NA NA NA NA NA 6682 492 1371 NA NA NA NA NA 3048 781 3048 NA NA NA NA NA
1634158800.0 1306.0 NA 96 541 0 NA NA NA NA NA 373 657 0 NA NA NA NA NA 469 1552 569 NA NA NA NA NA 745 2861 708 NA NA NA NA
1634158800.0 1307.0 NA 92 180 42 0 NA NA NA NA 379 264 86 0 NA NA NA NA 489 558 136 205 NA NA NA NA 679 804 230 268 NA NA NA
1634158800.0 1308.0 NA 90 175 41 0 NA NA NA NA 379 260 85 0 NA NA NA NA 453 493 130 192 NA NA NA NA 543 666 232 229 NA NA NA
1634158800.0 1309.0 NA 107 570 0 NA NA NA NA NA 373 669 0 NA NA NA NA NA 533 1775 591 NA NA NA NA NA 1034 3548 694 NA NA NA NA
1634158800.0 131.0 59 80 428 NA NA NA NA NA 126 359 534 NA NA NA NA NA 1422 443 1455 NA NA NA NA NA 1556 942 2154 NA NA NA NA NA
1634158800.0 1310.0 NA 102 559 0 NA NA NA NA NA 373 666 0 NA NA NA NA NA 505 1654 640 NA NA NA NA NA 1249 3802 1044 NA NA NA NA
1634158800.0 1311.0 NA 95 479 0 57 NA NA NA NA 373 595 0 105 NA NA NA NA 468 1109 587 214 NA NA NA NA 876 2006 782 392 NA NA NA
1634158800.0 1312.0 NA 103 568 0 NA NA NA NA NA 373 685 0 NA NA NA NA NA 547 1692 597 NA NA NA NA NA 1318 3276 835 NA NA NA NA
1634158800.0 1313.0 NA 106 570 0 NA NA NA NA NA 381 684 0 NA NA NA NA NA 466 1999 566 NA NA NA NA NA 1364 4318 613 NA NA NA NA
1634158800.0 1314.0 NA 104 558 0 NA NA NA NA NA 374 659 0 NA NA NA NA NA 533 1654 611 NA NA NA NA NA 984 2958 981 NA NA NA NA
1634158800.0 1315.0 NA 94 551 0 NA NA NA NA NA 381 678 0 NA NA NA NA NA 470 1545 565 NA NA NA NA NA 821 2973 644 NA NA NA NA
1634158800.0 1316.0 NA 95 551 0 NA NA NA NA NA 381 661 0 NA NA NA NA NA 462 1567 676 NA NA NA NA NA 1428 2756 1197 NA NA NA NA
1634158800.0 1317.0 NA 95 550 0 NA NA NA NA NA 373 674 0 NA NA NA NA NA 454 1561 668 NA NA NA NA NA 1223 2979 931 NA NA NA NA
1634158800.0 1318.0 NA 94 549 0 NA NA NA NA NA 381 677 0 NA NA NA NA NA 463 1548 556 NA NA NA NA NA 1047 3334 615 NA NA NA NA
1634158800.0 1319.0 NA 95 551 0 NA NA NA NA NA 381 677 0 NA NA NA NA NA 477 1532 705 NA NA NA NA NA 1186 3716 1164 NA NA NA NA
1634158800.0 132.0 90 87 436 NA NA NA NA NA 183 360 538 NA NA NA NA NA 2886 487 1546 NA NA NA NA NA 1382 661 2238 NA NA NA NA NA
1634158800.0 1320.0 NA 97 551 0 NA NA NA NA NA 373 661 0 NA NA NA NA NA 494 1565 579 NA NA NA NA NA 1298 2877 930 NA NA NA NA
1634158800.0 1321.0 NA 97 558 0 NA NA NA NA NA 381 686 0 NA NA NA NA NA 489 1557 576 NA NA NA NA NA 1162 2318 696 NA NA NA NA
1634158800.0 1322.0 NA 94 549 0 NA NA NA NA NA 381 671 0 NA NA NA NA NA 498 1550 576 NA NA NA NA NA 2110 2815 1022 NA NA NA NA
1634158800.0 1323.0 NA 94 542 0 NA NA NA NA NA 381 660 0 NA NA NA NA NA 449 1534 662 NA NA NA NA NA 832 2698 940 NA NA NA NA
1634158800.0 1324.0 NA 105 563 0 NA NA NA NA NA 373 679 0 NA NA NA NA NA 525 1687 596 NA NA NA NA NA 917 2680 759 NA NA NA NA
1634158800.0 1325.0 NA 107 569 0 68 NA NA NA NA 381 676 0 118 NA NA NA NA 534 1784 593 242 NA NA NA NA 795 2841 913 457 NA NA NA
1634158800.0 1325.1 NA 107 218 0 NA NA NA NA NA 381 288 0 NA NA NA NA NA 535 673 262 NA NA NA NA NA 779 893 353 NA NA NA NA
1634158800.0 1325.2 NA 108 561 0 NA NA NA NA NA 381 671 0 NA NA NA NA NA 539 1751 603 NA NA NA NA NA 1305 3605 1127 NA NA NA NA
1634158800.0 1325.3 NA 107 206 0 NA NA NA NA NA 373 274 0 NA NA NA NA NA 542 660 241 NA NA NA NA NA 715 1045 288 NA NA NA NA
1634158800.0 1325.4 NA 106 571 0 NA NA NA NA NA 373 689 0 NA NA NA NA NA 570 1732 811 NA NA NA NA NA 1199 2461 1509 NA NA NA NA
1634158800.0 1325.5 NA 192 0 NA NA NA NA NA NA 290 0 NA NA NA NA NA NA 4323 132 NA NA NA NA NA NA 6149 565 NA NA NA NA NA
1634158800.0 1325.51 NA 174 0 NA NA NA NA NA NA 248 0 NA NA NA NA NA NA 1446 120 NA NA NA NA NA NA 1698 161 NA NA NA NA NA
1634158800.0 1325.6 NA 164 NA NA NA NA NA NA NA 241 NA NA NA NA NA NA NA 2161 NA NA NA NA NA NA NA 3350 NA NA NA NA NA NA
1634158800.0 1325.7 NA 163 0 NA NA NA NA NA NA 234 0 NA NA NA NA NA NA 2158 108 NA NA NA NA NA NA 3167 148 NA NA NA NA NA
1634158800.0 1325.8 NA 164 0 NA NA NA NA NA NA 236 0 NA NA NA NA NA NA 2267 108 NA NA NA NA NA NA 3633 146 NA NA NA NA NA
1634158800.0 1325.9 NA 156 0 NA NA NA NA NA NA 231 0 NA NA NA NA NA NA 1593 109 NA NA NA NA NA NA 1033 156 NA NA NA NA NA
1634158800.0 1326.0 NA 100 559 0 NA NA NA NA NA 381 670 0 NA NA NA NA NA 482 1599 768 NA NA NA NA NA 1220 3474 1352 NA NA NA NA
1634158800.0 1327.0 NA 101 560 0 NA NA NA NA NA 373 668 0 NA NA NA NA NA 527 1593 583 NA NA NA NA NA 1219 2947 657 NA NA NA NA
1634158800.0 1328.0 NA 105 563 0 NA NA NA NA NA 381 680 0 NA NA NA NA NA 535 1662 778 NA NA NA NA NA 1122 3325 1455 NA NA NA NA
1634158800.0 1329.0 NA 100 556 0 NA NA NA NA NA 380 688 0 NA NA NA NA NA 515 1587 584 NA NA NA NA NA 1449 3324 633 NA NA NA NA
1634158800.0 1329.1 NA 176 0 NA NA NA NA NA NA 253 0 NA NA NA NA NA NA 1856 105 NA NA NA NA NA NA 1735 141 NA NA NA NA NA
1634158800.0 133.0 88 89 439 NA NA NA NA NA 187 360 560 NA NA NA NA NA 5425 545 1703 NA NA NA NA NA 2702 971 2846 NA NA NA NA NA
1634158800.0 1330.0 NA 100 554 0 NA NA NA NA NA 381 667 0 NA NA NA NA NA 513 1608 580 NA NA NA NA NA 1327 3292 630 NA NA NA NA
1634158800.0 1331.0 NA 101 558 0 NA NA NA NA NA 381 674 0 NA NA NA NA NA 515 1609 670 NA NA NA NA NA 726 2730 1469 NA NA NA NA
1634158800.0 1332.0 NA 107 564 0 NA NA NA NA NA 373 675 0 NA NA NA NA NA 544 1675 587 NA NA NA NA NA 694 2307 715 NA NA NA NA
1634158800.0 1333.0 NA 100 556 0 NA NA NA NA NA 381 671 0 NA NA NA NA NA 513 1581 584 NA NA NA NA NA 1134 2757 986 NA NA NA NA
1634158800.0 1334.0 NA 107 564 0 NA NA NA NA NA 381 681 0 NA NA NA NA NA 542 1725 651 NA NA NA NA NA 1080 3098 1044 NA NA NA NA
1634158800.0 1335.0 NA 101 554 0 NA NA NA NA NA 373 673 0 NA NA NA NA NA 530 1619 585 NA NA NA NA NA 1704 3407 716 NA NA NA NA
1634158800.0 1336.0 NA 106 571 0 NA NA NA NA NA 381 679 0 NA NA NA NA NA 580 2083 577 NA NA NA NA NA 1392 3480 648 NA NA NA NA
1634158800.0 1337.0 NA 107 578 0 NA NA NA NA NA 381 679 0 NA NA NA NA NA 629 2027 601 NA NA NA NA NA 1283 2930 727 NA NA NA NA
1634158800.0 1338.0 NA 108 569 0 NA NA NA NA NA 381 687 0 NA NA NA NA NA 577 1745 575 NA NA NA NA NA 2216 3080 628 NA NA NA NA
1634158800.0 1339.0 NA 109 580 0 NA NA NA NA NA 381 692 0 NA NA NA NA NA 583 1915 591 NA NA NA NA NA 769 3347 814 NA NA NA NA
1634158800.0 134.0 NA 419 36 0 NA NA NA NA NA 520 76 0 NA NA NA NA NA 2964 107 63 NA NA NA NA NA 3075 140 83 NA NA NA NA
1634158800.0 134.701 NA 29 508 0 NA NA NA NA NA 87 602 0 NA NA NA NA NA 276 4420 648 NA NA NA NA NA 602 3973 964 NA NA NA NA
1634158800.0 134.702 NA 29 499 0 NA NA NA NA NA 83 595 0 NA NA NA NA NA 257 5681 514 NA NA NA NA NA 382 3634 569 NA NA NA NA
1634158800.0 134.703 NA 36 516 0 NA NA NA NA NA 84 611 0 NA NA NA NA NA 299 5559 627 NA NA NA NA NA 545 5057 678 NA NA NA NA
1634158800.0 134.704 NA 30 500 0 NA NA NA NA NA 85 599 0 NA NA NA NA NA 265 5381 661 NA NA NA NA NA 629 3768 1020 NA NA NA NA
1634158800.0 134.705 NA 36 516 0 NA NA NA NA NA 86 631 0 NA NA NA NA NA 265 5796 665 NA NA NA NA NA 425 3708 1070 NA NA NA NA
1634158800.0 134.706 NA 33 516 0 NA NA NA NA NA 86 611 0 NA NA NA NA NA 253 5890 657 NA NA NA NA NA 821 5139 711 NA NA NA NA
1634158800.0 134.707 NA 33 500 0 NA NA NA NA NA 87 595 0 NA NA NA NA NA 235 5362 613 NA NA NA NA NA 485 4372 687 NA NA NA NA
1634158800.0 134.708 NA 35 499 0 NA NA NA NA NA 85 595 0 NA NA NA NA NA 269 5140 627 NA NA NA NA NA 553 4185 852 NA NA NA NA
1634158800.0 134.709 NA 36 683 0 NA NA NA NA NA 84 803 0 NA NA NA NA NA 279 5448 810 NA NA NA NA NA 662 4187 1371 NA NA NA NA
1634158800.0 134.71 NA 33 493 0 NA NA NA NA NA 77 588 0 NA NA NA NA NA 235 3911 711 NA NA NA NA NA 448 4036 1203 NA NA NA NA
1634158800.0 134.801 NA 31 500 0 NA NA NA NA NA 86 597 0 NA NA NA NA NA 240 4107 611 NA NA NA NA NA 660 4156 699 NA NA NA NA
1634158800.0 134.802 NA 34 509 0 NA NA NA NA NA 84 611 0 NA NA NA NA NA 257 6696 607 NA NA NA NA NA 733 3875 678 NA NA NA NA
1634158800.0 134.803 NA 40 513 0 NA NA NA NA NA 88 607 0 NA NA NA NA NA 286 6060 616 NA NA NA NA NA 585 3577 1007 NA NA NA NA
1634158800.0 134.804 NA 34 516 0 NA NA NA NA NA 87 614 0 NA NA NA NA NA 255 6698 708 NA NA NA NA NA 452 4181 1229 NA NA NA NA
1634158800.0 134.805 NA 31 516 0 NA NA NA NA NA 88 618 0 NA NA NA NA NA 299 6589 599 NA NA NA NA NA 673 4062 633 NA NA NA NA
1634158800.0 134.806 NA 38 517 0 NA NA NA NA NA 91 619 0 NA NA NA NA NA 323 7156 621 NA NA NA NA NA 1731 4586 691 NA NA NA NA
1634158800.0 134.807 NA 90 540 0 NA NA NA NA NA 194 674 0 NA NA NA NA NA 1485 7474 747 NA NA NA NA NA 2500 6893 1031 NA NA NA NA
1634158800.0 134.808 NA 91 546 0 NA NA NA NA NA 194 682 0 NA NA NA NA NA 1374 7662 687 NA NA NA NA NA 2060 5558 1050 NA NA NA NA
1634158800.0 134.809 NA 33 504 0 NA NA NA NA NA 85 611 0 NA NA NA NA NA 280 6303 624 NA NA NA NA NA 966 3967 758 NA NA NA NA
1634158800.0 134.81 NA 37 507 0 NA NA NA NA NA 83 609 0 NA NA NA NA NA 245 6386 753 NA NA NA NA NA 536 4079 1412 NA NA NA NA
1634158800.0 134.811 NA 30 514 0 NA NA NA NA NA 88 614 0 NA NA NA NA NA 291 6646 611 NA NA NA NA NA 559 3615 710 NA NA NA NA
